id;grp
3780251;B
3780257;B
3780299;A
3780349;B
3780649;A
3780765;B
3780820;B
3781088;B
3781092;B
3781125;A
3781136;B
3781147;B
3781157;B
3781320;B
3781340;B
3781575;B
3781609;B
3781719;B
3782125;B
3782152;A
3782155;A
3782323;B
3782379;B
3782486;B
3782914;B
3782922;B
3782948;B
3783061;B
3783158;B
3783392;B
3783519;B
3783556;B
3783657;B
3783696;B
3783821;B
3784164;A
3784176;B
3784185;B
3784195;B
3784250;B
3784421;B
3784717;B
3784890;A
3785176;B
3785422;B
3785447;B
3785524;B
3785529;B
3785773;B
3785835;B
3785859;B
3785878;A
3785960;A
3786062;B
3786267;A
3786645;A
3786781;A
3786815;B
3786875;B
3787084;A
3787241;A
3787300;B
3787431;B
3787537;A
3787723;B
3787726;B
3787733;B
3787783;B
3788369;B
3788711;B
3788830;A
3788883;B
3789044;B
3789060;A
3789228;B
3789303;B
3789464;B
3790201;B
3790449;B
3790466;A
3790480;B
3790505;B
3790551;B
3790623;B
3790639;B
3791349;B
3791522;B
3791984;B
3792220;B
3792309;B
3792532;B
3792534;A
3792613;B
3792637;B
3793294;B
3793296;B
3793303;A
3793347;B
3793363;B
3793408;B
3793608;A
3793610;B
3793612;B
3793788;B
3793938;B
3794122;A
3794217;B
3794245;B
3794651;B
3795110;B
3795695;B
3796173;B
3796590;B
3796768;A
3796804;B
3797071;B
3797096;B
3797460;B
3798019;B
3798230;B
3798434;A
3798693;A
3798769;A
3798814;B
3799141;B
3799209;A
3799210;B
3799213;B
3799321;A
3800029;B
3800407;B
3800605;B
3800815;B
3800951;B
3801016;B
3801027;B
3801053;A
3801216;B
3801288;B
3801321;B
3801332;B
3801385;B
3801517;B
3801605;A
3801615;B
3801746;B
3802088;B
3802161;B
3802243;B
3802388;A
3802551;B
3802907;A
3802966;B
3803172;B
3803302;B
3803418;B
3803432;B
3804192;B
3804228;B
3804356;B
3804386;A
3804631;B
3804908;B
3804948;B
3804962;A
3805019;B
3805029;A
3805131;B
3805148;A
3805205;B
3805223;B
3805242;A
3805301;B
3805428;B
3805496;B
3805558;A
3805734;B
3805984;B
3806556;A
3806564;A
3806599;B
3806606;B
3806814;B
3806884;B
3806942;B
3806963;B
3806972;B
3807000;B
3807108;B
3807444;B
3807501;B
3807842;B
3807967;B
3808034;B
3808146;B
3808223;A
3808621;B
3808915;B
3809310;B
3809334;A
3809375;A
3809622;A
3809731;B
3809803;B
3809904;B
3809919;B
3810472;B
3810695;B
3811051;B
3811071;B
3811391;B
3811437;B
3811548;B
3811589;A
3811618;A
3811665;B
3811803;B
3811877;B
3811962;B
3812038;B
3812405;B
3812997;B
3813442;B
3813445;B
3813632;B
3813752;B
3813818;B
3813966;B
3814014;B
3814039;B
3814113;B
3814160;B
3814286;B
3814292;B
3814354;B
3814368;B
3814379;B
3814401;A
3814618;B
3814653;A
3814758;B
3815032;B
3815051;B
3815245;B
3815455;A
3815654;B
3815984;B
3816121;B
3816138;B
3816486;B
3816756;B
3816913;B
3816993;B
3817167;B
3817279;B
3817549;B
3817778;B
3818058;B
3818688;A
3818969;B
3819259;B
3819640;B
3819777;B
3819824;B
3820153;B
3820439;B
3820878;B
3820913;B
3820914;B
3821077;A
3821180;B
3821501;B
3821826;A
3822212;B
3822219;B
3822321;B
3822438;A
3822616;B
3822632;B
3822682;B
3822698;B
3822885;B
3823102;B
3823262;B
3823268;A
3823299;A
3823504;B
3823646;B
3823757;B
3823818;B
3824270;B
3824727;A
3824738;B
3824761;B
3824832;A
3825417;B
3825448;B
3825570;B
3825812;B
3825844;B
3825962;B
3825991;B
3826663;B
3826826;B
3826886;A
3827003;B
3827194;B
3827291;B
3827329;B
3827354;B
3827386;B
3827393;B
3827604;B
3828105;B
3828130;B
3828533;A
3828608;B
3829027;B
3829352;A
3829382;B
3829424;B
3829429;B
3829528;B
3829928;B
3830408;B
3830619;B
3830841;B
3830844;A
3831590;B
3831784;B
3831810;B
3831889;B
3832105;B
3832613;B
3833292;A
3833787;B
3833919;A
3834296;B
3834345;B
3834898;B
3835039;A
3835212;B
3835376;A
3835820;B
3836319;B
3836348;B
3836486;B
3836678;B
3836680;B
3836684;B
3836723;B
3836755;B
3836810;B
3836954;A
3837018;B
3837054;A
3837106;B
3837385;B
3837670;A
3837894;B
3838269;B
3838325;B
3838345;B
3838725;B
3839625;B
3839786;B
3839856;B
3839904;B
3839966;B
3840756;B
3840780;B
3840798;B
3840807;B
3840857;B
3840866;A
3840949;B
3841293;B
3841352;B
3841432;A
3841721;B
3842291;B
3843112;B
3843299;B
3843312;B
3843415;B
3843464;A
3843480;B
3843484;B
3843491;B
3843496;B
3843500;B
3843669;A
3843827;A
3843859;B
3843896;B
3843961;B
3844061;B
3844230;B
3844259;B
3844480;B
3844528;B
3844973;B
3845038;B
3845511;B
3845701;B
3845821;B
3845937;B
3846410;B
3846592;B
3846744;B
3846873;B
3846971;B
3847477;B
3847678;B
3847719;A
3847750;A
3848044;B
3848051;B
3848214;A
3848458;B
3848485;B
3848524;B
3848546;B
3848590;B
3849145;B
3849274;B
3849496;B
3850086;B
3850101;B
3850131;B
3850179;B
3850212;B
3850263;A
3850317;B
3850355;A
3850400;B
3850550;B
3851033;A
3851267;B
3851300;B
3851308;B
3851348;A
3851370;B
3851453;A
3851668;B
3852173;A
3852275;B
3852607;A
3852674;B
3852686;B
3853476;B
3853605;B
3853806;B
3854113;B
3854648;B
3854663;B
3854879;B
3854936;B
3855059;B
3855259;B
3855336;B
3855649;A
3855754;B
3855788;B
3855833;B
3855908;B
3855976;B
3856060;B
3856357;A
3856422;B
3856587;A
3856741;A
3856776;A
3857249;A
3857380;B
3857580;B
3858068;B
3858259;B
3858276;A
3858921;B
3859415;B
3859646;B
3860043;A
3860087;B
3860199;B
3860323;B
3860424;B
3860636;B
3860692;A
3861221;A
3861335;B
3861459;B
3861689;B
3862292;B
3862298;B
3862653;B
3862691;B
3862945;A
3863113;B
3863185;B
3863187;B
3863379;B
3863414;B
3863937;B
3863973;B
3864204;B
3864651;B
3864657;B
3864731;A
3864764;B
3865304;B
3865537;B
3865625;B
3865658;B
3865798;B
3865966;B
3866017;B
3866074;B
3866094;B
3866308;B
3866618;B
3866704;B
3866711;B
3866741;B
3866745;B
3866793;B
3866798;B
3866852;B
3866890;B
3866892;B
3866936;B
3866964;A
3866965;B
3867024;A
3867101;A
3867146;B
3867176;B
3867328;B
3867567;B
3867712;B
3868061;B
3868152;B
3868262;B
3868315;B
3868450;B
3868456;B
3868490;B
3868502;A
3868817;B
3868911;B
3869005;B
3869063;B
3869326;B
3869336;B
3869733;B
3869746;B
3869801;B
3869990;B
3870299;B
3870424;B
3870456;A
3870534;B
3870539;B
3870754;B
3870789;B
3870793;B
3870827;B
3870837;B
3871245;B
3871272;B
3871371;B
3871843;B
3871860;B
3871875;B
3872058;A
3872111;B
3872385;B
3872401;B
3872438;B
3872515;B
3872612;B
3872742;B
3872758;A
3872761;B
3872827;B
3873149;B
3873355;B
3873380;B
3873471;B
3873598;B
3873707;B
3873741;B
3873895;B
3873996;B
3874203;B
3874340;B
3874389;B
3874394;B
3874439;B
3874812;B
3875043;A
3875149;B
3875317;B
3875357;B
3875441;A
3875455;B
3875576;B
3875734;B
3875783;B
3875792;B
3875972;B
3876057;B
3876121;B
3876344;A
3876345;B
3876471;A
3876643;B
3876872;A
3877599;B
3877761;B
3877806;B
3877808;B
3878414;B
3878458;B
3878461;B
3879032;B
3879149;B
3879545;B
3879661;B
3879993;B
3879999;A
3880014;B
3880063;B
3880241;B
3880384;B
3880390;B
3880846;B
3880914;B
3880992;A
3881545;A
3881637;B
3881835;B
3881838;A
3881976;A
3882017;A
3882311;A
3882331;B
3882792;B
3882838;A
3882903;A
3883382;B
3883671;B
3883779;B
3884014;B
3884120;B
3884442;A
3884618;B
3884683;B
3884827;B
3884911;B
3885006;B
3885030;A
3885583;A
3885835;B
3885886;B
3886329;B
3886378;A
3886462;B
3886671;B
3886935;B
3886964;B
3887166;B
3887355;B
3887469;B
3887627;A
3887997;B
3888094;B
3888098;B
3888103;A
3888179;B
3888238;B
3888292;A
3888868;B
3889080;B
3889173;B
3889295;B
3889611;A
3889659;B
3889759;B
3890194;B
3890326;B
3890606;B
3890614;A
3890615;B
3890617;B
3890924;A
3890972;B
3891050;A
3891231;B
3891293;B
3891392;B
3891447;B
3891589;B
3891598;B
3891616;B
3891845;B
3891956;B
3891996;B
3892114;B
3892163;B
3892579;B
3892764;B
3892771;B
3892774;A
3893143;B
3893168;B
3893173;A
3893189;A
3893317;B
3893751;B
3893996;B
3894475;B
3894526;A
3894649;B
3894853;B
3894993;A
3895084;B
3895212;B
3895227;B
3895291;B
3895333;B
3895335;A
3895417;B
3895541;B
3895822;B
3895873;A
3895950;B
3895952;B
3896007;A
3896020;B
3896154;B
3896249;B
3896297;B
3896525;B
3896714;A
3896805;B
3896869;A
3896914;A
3897121;A
3897148;B
3897580;B
3897899;B
3898099;B
3898138;B
3898338;B
3898769;B
3898830;B
3898866;B
3899132;B
3899406;B
3899661;B
3899717;B
3899889;B
3899907;B
3899932;A
3899974;B
3900200;A
3900254;B
3900265;B
3900356;B
3900680;B
3901346;B
3901508;A
3901561;A
3901594;B
3901747;B
3901770;A
3901888;B
3902394;B
3902491;A
3902674;B
3902680;B
3902719;B
3902928;B
3902982;B
3903332;A
3903655;B
3903901;B
3904135;B
3904353;B
3904381;B
3904698;A
3904760;B
3905160;B
3905213;B
3905249;B
3905448;B
3905456;B
3905774;B
3905967;B
3906129;B
3906514;B
3906833;B
3906852;A
3907027;B
3907424;B
3907544;B
3907560;B
3907674;B
3907831;B
3908153;B
3908295;B
3908466;B
3908473;A
3908511;B
3908644;B
3908904;A
3909402;B
3909592;B
3909643;B
3909799;B
3910234;B
3910240;A
3910419;B
3910445;B
3910454;B
3910507;A
3910510;B
3910567;B
3910596;B
3910622;B
3910705;B
3910719;A
3911124;B
3911351;B
3911635;B
3911836;B
3912072;B
3912335;B
3912877;B
3913123;B
3913237;B
3913627;B
3913733;B
3913749;B
3913931;A
3914712;B
3914758;B
3914782;B
3914866;B
3915066;B
3915077;B
3915142;B
3915361;B
3915487;B
3915721;B
3915838;A
3915877;B
3915883;B
3916109;B
3916126;B
3916177;B
3916342;B
3916358;A
3916505;B
3916611;B
3916615;B
3916680;B
3916750;A
3916836;B
3916876;B
3917152;B
3917238;B
3917519;B
3917602;B
3917740;B
3917812;B
3917850;B
3918072;B
3918080;A
3918152;B
3918170;B
3918204;B
3918281;B
3918771;A
3918833;B
3919499;A
3919731;B
3919836;B
3920027;B
3920081;B
3920088;B
3920181;A
3920204;B
3920346;B
3920477;B
3920514;B
3920651;B
3920725;B
3920836;B
3921081;A
3921155;B
3921505;B
3921850;B
3921889;B
3921926;B
3922068;B
3922185;B
3922268;A
3922505;B
3922855;B
3922878;B
3922896;A
3923338;A
3923366;B
3923926;A
3923977;A
3924133;B
3924199;B
3924257;A
3924293;B
3924397;B
3924490;B
3924653;B
3925182;A
3925204;B
3925324;B
3925355;B
3925432;B
3925545;B
3926102;B
3926368;B
3926633;B
3926760;B
3926761;B
3926822;B
3927186;B
3927483;B
3927511;B
3927585;B
3927588;B
3927622;B
3927635;B
3927657;B
3927818;A
3928122;B
3928203;B
3928282;A
3928316;B
3929017;B
3929021;A
3929301;A
3929614;B
3929686;B
3929831;B
3929927;B
3929969;A
3929983;B
3930039;A
3930061;B
3930395;B
3930473;B
3930576;B
3930620;B
3930687;A
3930693;B
3930732;A
3930781;B
3930829;B
3931247;B
3931518;B
3931563;B
3931918;A
3931960;B
3931987;B
3931992;A
3932053;B
3932080;A
3932279;B
3932304;B
3932589;B
3933007;B
3933108;B
3933196;B
3933385;A
3933531;B
3933548;B
3934857;A
3935390;B
3935554;B
3936055;B
3936315;B
3936326;B
3936543;B
3936576;A
3936579;B
3936587;B
3936588;B
3936723;B
3936758;B
3936764;B
3936794;B
3936910;B
3936943;A
3937080;B
3937112;B
3937348;B
3937437;B
3937465;B
3937484;B
3937586;B
3937720;A
3937776;B
3937802;A
3937856;A
3937965;B
3937966;A
3938220;B
3938237;B
3938547;B
3938729;B
3938735;B
3938844;B
3938866;B
3939064;B
3939076;B
3939271;B
3939313;B
3939621;A
3939839;A
3939857;A
3939872;B
3939922;B
3940183;B
3940371;B
3940400;A
3940505;B
3940516;A
3940846;A
3940913;A
3941000;B
3941041;B
3941324;B
3941356;B
3941378;A
3941487;A
3941531;B
3941554;B
3941632;A
3941787;B
3941831;B
3941922;A
3942034;B
3942369;B
3942376;B
3942492;B
3942507;B
3942677;B
3943066;B
3943100;B
3943477;B
3943981;A
3944108;B
3944153;B
3944276;A
3944401;A
3944405;A
3944504;A
3944529;B
3944530;B
3944573;B
3944663;B
3944824;A
3944908;B
3944911;B
3945010;B
3945067;A
3945146;B
3945489;B
3945693;B
3945738;B
3945780;B
3945869;B
3946006;A
3946015;B
3946198;B
3946241;B
3946420;B
3946518;B
3946749;B
3946864;B
3946947;B
3947016;B
3947094;B
3947149;B
3947173;B
3947224;B
3947347;B
3947369;B
3947684;B
3947710;A
3947967;B
3948065;B
3948150;B
3948198;B
3948279;A
3948478;B
3948579;B
3948593;A
3948840;B
3948909;B
3949181;B
3949451;A
3949807;B
3949851;B
3949852;B
3949977;B
3950317;B
3950373;A
3950402;B
3950463;B
3950486;B
3950818;B
3950855;B
3951290;B
3951488;B
3951561;B
3951611;B
3951660;B
3951716;B
3951742;B
3951806;B
3951932;B
3952067;B
3952639;A
3952657;B
3952797;B
3952895;B
3952904;B
3952924;B
3952961;B
3953026;B
3953215;A
3953242;B
3953310;B
3953380;A
3953401;B
3953432;B
3953441;B
3953473;B
3953508;B
3953646;A
3953740;B
3953745;B
3953761;B
3953810;B
3953833;B
3953839;B
3953859;B
3953882;A
3953929;B
3954104;B
3954561;A
3954604;A
3954766;B
3954770;B
3954778;B
3954786;A
3954794;B
3954825;B
3954899;B
3954982;B
3955118;B
3955319;B
3955554;B
3955896;B
3956062;B
3956162;B
3956318;B
3956322;B
3956477;B
3956528;B
3956576;A
3956676;B
3956763;B
3956901;B
3957066;B
3957139;B
3957406;B
3957460;B
3957565;A
3957865;B
3957949;B
3958641;B
3958650;B
3958746;B
3958861;A
3958942;B
3959313;B
3959347;A
3959488;A
3959494;B
3959737;B
3959914;B
3960037;B
3960077;B
3960114;A
3960138;B
3960175;B
3960574;B
3960828;B
3960878;B
3961413;A
3961572;B
3961587;B
3961608;A
3961651;B
3961666;B
3961760;B
3961790;B
3961824;A
3961840;A
3962164;A
3962315;B
3962517;B
3962571;B
3962631;B
3962660;B
3962746;B
3962968;B
3962990;B
3963192;A
3963649;B
3963780;A
3963947;B
3963961;B
3964018;B
3964059;B
3964075;B
3964297;B
3964316;B
3964496;A
3964551;B
3964672;B
3964694;B
3964703;B
3964716;B
3964884;B
3964951;B
3965113;A
3965174;B
3965324;B
3965505;B
3965506;B
3965677;B
3965765;A
3965770;B
3965888;A
3965919;A
3965931;B
3965974;B
3966093;B
3966137;B
3966358;A
3966666;B
3966673;B
3967117;B
3967173;B
3967237;B
3967242;B
3967273;A
3967337;A
3967599;B
3967632;A
3967665;B
3967842;B
3967906;A
3967955;B
3967959;B
3968230;B
3968297;B
3968316;B
3968349;B
3968352;B
3968483;B
3968544;A
3968615;B
3968717;B
3968980;B
3969001;B
3969099;B
3969157;B
3969287;B
3969746;B
3969885;B
3969919;B
3970374;B
3970532;B
3970601;A
3970710;B
3970736;A
3970844;B
3970904;B
3970906;B
3970923;B
3970956;B
3971052;B
3971115;B
3971221;A
3971499;B
3971526;B
3971720;B
3971831;B
3972006;A
3972093;A
3972346;B
3972426;B
3972773;A
3972782;B
3972823;B
3972843;B
3973085;B
3973200;B
3973321;B
3973374;B
3973515;B
3973677;B
3974333;B
3974425;B
3974514;B
3974727;B
3974744;B
3974798;B
3974897;B
3975063;B
3975215;B
3975279;B
3975422;B
3975435;A
3975833;B
3976169;B
3976280;B
3976320;B
3976532;B
3976637;B
3976643;B
3976713;B
3976919;B
3977054;B
3977062;B
3977149;B
3977164;A
3977201;B
3977298;A
3977444;A
3977478;B
3977677;B
3977683;B
3977688;B
3977770;B
3977782;B
3977976;B
3978275;B
3978543;A
3978679;B
3978767;B
3979128;B
3979449;A
3979489;A
3980477;B
3980499;B
3980561;A
3980562;B
3981043;B
3981239;B
3981282;B
3981669;B
3981722;B
3981784;B
3981790;B
3981869;B
3981949;A
3982007;A
3982191;A
3983156;A
3983172;B
3983320;A
3983343;B
3983369;B
3983454;B
3983697;B
3984086;B
3984101;B
3984141;B
3984191;B
3984207;B
3984683;B
3984829;B
3985001;B
3985073;B
3985180;B
3985274;B
3985481;B
3985515;B
3985602;B
3985642;B
3985706;B
3985725;B
3985801;B
3986070;A
3986145;A
3986461;B
3986592;B
3986855;B
3986987;B
3987088;A
3987182;B
3987221;B
3987236;B
3987307;B
3987321;B
3987363;A
3987549;B
3987555;B
3987557;B
3987632;B
3987742;B
3987749;B
3987791;B
3987804;B
3987807;B
3987899;B
3987993;B
3988131;B
3988226;B
3988280;B
3988582;A
3988842;B
3989183;B
3989199;B
3989202;B
3989290;B
3989318;B
3989508;A
3989710;B
3989808;B
3989871;B
3989935;A
3989982;B
3990062;B
3990234;B
3990324;A
3990510;B
3990550;A
3990975;B
3991154;B
3991168;B
3991170;A
3991288;B
3991290;B
3991582;B
3991747;B
3991806;B
3991842;B
3991910;B
3992167;B
3992205;A
3992249;B
3992320;B
3992385;B
3992428;B
3992474;B
3992602;B
3992633;B
3992835;B
3993044;B
3993127;B
3993249;B
3993254;B
3993346;B
3993594;B
3993677;B
3994006;A
3994019;B
3994243;B
3994269;B
3994354;B
3994361;B
3994522;B
3994556;B
3994577;B
3994592;B
3994612;B
3994786;B
3994972;B
3995012;B
3995112;B
3995200;B
3995211;B
3995379;B
3995540;B
3995620;B
3995792;B
3995801;B
3995861;B
3995992;B
3996002;A
3996424;B
3996459;B
3996602;B
3996741;B
3997138;B
3997579;A
3997690;B
3997716;B
3997766;B
3997850;A
3997882;B
3997953;B
3998051;A
3998179;B
3998246;B
3998270;B
3998385;A
3998540;A
3998585;B
3998602;A
3998718;B
3999015;B
3999197;B
3999742;B
4000009;B
4000233;B
4000352;B
4000777;B
4000894;B
4001138;B
4001175;A
4001179;B
4001190;B
4001573;B
4001660;B
4001784;B
4001884;A
4002058;B
4002076;A
4002090;B
4002305;B
4002387;B
4002437;A
4002451;B
4002480;B
4002499;A
4002599;B
4002619;A
4002692;A
4002802;B
4002820;B
4002855;B
4003022;B
4003040;B
4003174;A
4003177;A
4003283;A
4003428;B
4003438;B
4003522;B
4003534;B
4003873;B
4003890;B
4003974;B
4004026;B
4004096;B
4004103;B
4004123;B
4004279;B
4004287;B
4004385;B
4004462;B
4004583;B
4004983;B
4005293;B
4005457;B
4005467;B
4005512;A
4005698;B
4005736;B
4005788;B
4005811;B
4006064;B
4006153;B
4006572;B
4006642;B
4006715;A
4006817;B
4006846;B
4006870;B
4006946;B
4007076;B
4007100;B
4007380;B
4007421;B
4007467;A
4007635;A
4007707;A
4007716;B
4007745;B
4007847;B
4007871;A
4007894;B
4007920;B
4008092;B
4008115;B
4008326;B
4008421;A
4009083;A
4009243;B
4009482;B
4009756;B
4009769;A
4009786;B
4009814;B
4010225;A
4010235;B
4010253;A
4010373;B
4010607;A
4010639;B
4010656;B
4010856;A
4010881;B
4010885;A
4010902;B
4011014;B
4011161;B
4011169;B
4011240;B
4011303;A
4011422;B
4011503;B
4011561;B
4011577;A
4011600;A
4011770;B
4012060;B
4012069;B
4012169;B
4012178;B
4012289;A
4012316;B
4012348;A
4012569;B
4012682;B
4012757;B
4012825;A
4012827;A
4012856;B
4012922;A
4012973;A
4012980;B
4013004;B
4013033;A
4013037;B
4013062;B
4013789;B
4013909;B
4013949;A
4014058;A
4014114;B
4014191;B
4014247;B
4014380;B
4014414;A
4014689;B
4014808;B
4014885;B
4015046;A
4015257;B
4015378;B
4015624;A
4015736;B
4015757;B
4015804;A
4015940;B
4015995;A
4016065;B
4016164;B
4016303;A
4016352;B
4016394;B
4016400;A
4016481;B
4016531;B
4017091;B
4017211;B
4017260;B
4017480;B
4017707;B
4017907;B
4018187;A
4018286;B
4018307;B
4018632;B
4018699;B
4018712;B
4018730;B
4018959;B
4019017;A
4019104;B
4019301;B
4019593;B
4019732;A
4020019;B
4020201;B
4020256;B
4020284;B
4020367;B
4020679;B
4020778;B
4020809;A
4020827;B
4020879;B
4020903;A
4020942;B
4021052;B
4021370;B
4021732;B
4021735;A
4021780;B
4021827;B
4021896;A
4022127;A
4022209;B
4022472;A
4022833;A
4022836;A
4023024;A
4023389;B
4023594;B
4023619;B
4023674;B
4023773;B
4023857;A
4023866;A
4023885;B
4023984;B
4024020;A
4024030;A
4024141;B
4024186;B
4024453;B
4024459;B
4024496;B
4024531;B
4024625;A
4024731;B
4024764;B
4024776;B
4024855;A
4024885;B
4024977;B
4025099;B
4025333;B
4025442;B
4025508;B
4025632;B
4025646;B
4026151;B
4026158;B
4026159;B
4026240;B
4026956;B
4027016;B
4027205;B
4027250;B
4027413;B
4027464;B
4027794;B
4027983;B
4027995;A
4028075;A
4028293;A
4028965;B
4029141;B
4029419;B
4029756;B
4029790;B
4029874;B
4030060;B
4030088;B
4030208;A
4030228;B
4030342;B
4030910;B
4030928;B
4031209;A
4031212;B
4031237;B
4031508;B
4031578;B
4032174;A
4032242;A
4032262;B
4032329;B
4032855;B
4033067;B
4033122;B
4033221;B
4033242;B
4033293;B
4033316;B
4033363;B
4033383;B
4033447;B
4033481;B
4033487;B
4033746;B
4033748;B
4034293;B
4034559;B
4034631;B
4035700;B
4035810;B
4035988;B
4036163;B
4036439;B
4036446;B
4036507;B
4036600;B
4036817;B
4036960;A
4037041;A
4037125;B
4037188;B
4037274;A
4037312;B
4037497;B
4037617;B
4037686;B
4037751;B
4037836;B
4037897;A
4037951;B
4037982;B
4038035;B
4038091;A
4038165;B
4038420;B
4038429;B
4038495;B
4038747;B
4038853;B
4038876;B
4039061;A
4039181;B
4039186;A
4039202;B
4039418;B
4039441;A
4039496;B
4039500;B
4039575;B
4039580;B
4039621;B
4040100;B
4040499;B
4040882;B
4040886;B
4040994;B
4041025;B
4041089;B
4041229;B
4041280;B
4041528;B
4041893;A
4042023;B
4042043;A
4042049;B
4042120;B
4042296;B
4042396;B
4042755;B
4042834;B
4042878;B
4043039;B
4043066;B
4043119;A
4043259;B
4043437;B
4043639;A
4043768;B
4043826;B
4043868;B
4044118;B
4044140;B
4044200;B
4044557;A
4044816;B
4044985;B
4045052;B
4045106;A
4045702;B
4045713;B
4045837;B
4045924;A
4046024;B
4046091;B
4046096;A
4046207;B
4046259;B
4046386;B
4046434;A
4046460;A
4046536;A
4046720;B
4046724;B
4046832;A
4047715;B
4047993;B
4048053;A
4048363;B
4048678;A
4048891;A
4048993;B
4049066;B
4049104;B
4049284;B
4049890;B
4049893;B
4049971;B
4049980;A
4050404;B
4050802;B
4051021;B
4051043;B
4051351;B
4051527;B
4051531;B
4051576;B
4051727;B
4051861;B
4051901;B
4052114;B
4052220;B
4052390;B
4052498;B
4052536;A
4052664;B
4052668;A
4052688;B
4052906;B
4053001;A
4053029;B
4053037;B
4053044;A
4053087;B
4053212;B
4053213;B
4053258;B
4053361;B
4053381;A
4053432;A
4053559;B
4053600;B
4053925;B
4054591;B
4054601;A
4055755;B
4055769;B
4055816;B
4055862;B
4056776;B
4056976;B
4056993;A
4057295;B
4057477;B
4057923;B
4057941;B
4058308;B
4058348;B
4058353;B
4058381;A
4058442;B
4058478;B
4058563;A
4058566;B
4058635;B
4058723;A
4058901;B
4059000;A
4059143;B
4060085;B
4060136;A
4060214;B
4060263;B
4060266;B
4060347;B
4060466;A
4060495;B
4060822;B
4060868;A
4061020;B
4061036;B
4061079;B
4061096;B
4061149;A
4061218;B
4061398;B
4061531;A
4061572;B
4061916;B
4061995;B
4062018;A
4062155;B
4062252;B
4062268;B
4062553;B
4062573;B
4062863;B
4062882;B
4062969;B
4062979;B
4063289;B
4063294;B
4063348;B
4063356;A
4063595;A
4063614;B
4063853;B
4063926;A
4063963;B
4063985;B
4063986;B
4064073;B
4064119;B
4064215;B
4064374;B
4064415;B
4064510;B
4064520;A
4064654;A
4064655;B
4064670;B
4064676;B
4064893;A
4064922;B
4065335;B
4065506;B
4065655;B
4065656;B
4065917;B
4066247;B
4066709;B
4066753;A
4066793;B
4067057;B
4067190;B
4067383;B
4067422;B
4067540;B
4067779;B
4067827;B
4067837;A
4068522;B
4069173;B
4069185;B
4069367;B
4069404;A
4069520;A
4069543;B
4069658;B
4069743;B
4069938;B
4069944;B
4069984;B
4070072;B
4070193;B
4070336;B
4070340;B
4070432;B
4070708;B
4070736;B
4070743;A
4070827;B
4071065;A
4071160;B
4071547;B
4071588;B
4071653;B
4071711;A
4071756;B
4071830;B
4071874;B
4071892;A
4072331;A
4072434;B
4072471;A
4072546;B
4072762;A
4073015;B
4074196;B
4074592;A
4074616;B
4074889;B
4075068;B
4075222;B
4075250;B
4075440;B
4075472;A
4075854;B
4076412;B
4076444;B
4076851;B
4076896;B
4076989;B
4077282;B
4077325;A
4077331;A
4077425;B
4077436;A
4077468;B
4077500;B
4077662;B
4077860;B
4078058;B
4078502;B
4078538;B
4078576;A
4078661;B
4078876;B
4078924;B
4078934;B
4078963;B
4078995;B
4079021;B
4079319;B
4079507;B
4079526;B
4079666;B
4079730;B
4080120;A
4080122;B
4080136;B
4080142;B
4080160;B
4080232;B
4080243;B
4080317;B
4080397;B
4080544;B
4080548;A
4080668;B
4080691;B
4080933;A
4081009;B
4081012;A
4081131;B
4081153;B
4081184;B
4081467;B
4081522;A
4081561;B
4081597;B
4081623;B
4081637;A
4081819;B
4081831;B
4081980;B
4082132;B
4082167;B
4082173;A
4082212;A
4082635;B
4082798;B
4082811;A
4082904;B
4083092;B
4083164;A
4083347;B
4083364;B
4083405;B
4083434;B
4083548;B
4083624;B
4083830;A
4083948;B
4084245;B
4084338;B
4084405;B
4084603;B
4085022;B
4085508;B
4085713;A
4086125;A
4086228;B
4086238;B
4086294;B
4086341;B
4086413;B
4086495;B
4086684;B
4086710;B
4086808;B
4086855;B
4087114;B
4087362;A
4087458;B
4087569;B
4087577;B
4087594;B
4087674;A
4087906;B
4087969;A
4088064;B
4088250;B
4088266;A
4088749;B
4089017;A
4089050;B
4089066;B
4089068;B
4089107;B
4089153;B
4089202;B
4089249;B
4089304;B
4089314;B
4090333;B
4090504;B
4090625;B
4090660;B
4090714;B
4090819;A
4091219;B
4091309;B
4092411;B
4093055;A
4093184;B
4093325;B
4093755;B
4093870;B
4093895;A
4093960;B
4093968;B
4094236;B
4094240;A
4094383;B
4094400;B
4094418;B
4094875;B
4094880;B
4095055;A
4095122;B
4095215;B
4095323;B
4095339;B
4095383;B
4095463;B
4095849;A
4096026;B
4096034;B
4096092;A
4096110;A
4096233;B
4096327;B
4096409;B
4096652;A
4096802;B
4096875;B
4096897;B
4097310;A
4097550;B
4097891;B
4097981;A
4098072;B
4098378;B
4098415;B
4098451;B
4098456;B
4098525;B
4098705;B
4098755;A
4098771;B
4098943;B
4099116;B
4099397;B
4099482;B
4099668;A
4099741;B
4099745;B
4100023;B
4100034;B
4100135;B
4100220;B
4100458;B
4100470;B
4100482;A
4100499;B
4100523;B
4100675;B
4100677;B
4100811;B
4100885;B
4100888;B
4100906;B
4100986;B
4101018;B
4101087;B
4101562;B
4101633;B
4101772;B
4101803;B
4101861;B
4101939;B
4102031;B
4102158;B
4102164;A
4102283;B
4102395;B
4102420;B
4102433;B
4102449;B
4102582;B
4102918;A
4103008;B
4103068;B
4103091;A
4103161;B
4103327;B
4103362;B
4103388;B
4103652;B
