client,success,platform,time
68277,True,phone,1585448755
8167,False,phone,1585453397
92584,True,computer,1585471387
75520,False,phone,1585407929
16402,True,computer,1585408166
18176,True,computer,1585424478
47326,True,computer,1585438913
18110,True,phone,1585428231
3395,False,computer,1585412680
31843,False,computer,1585401281
23641,False,phone,1585416655
41141,True,phone,1585417209
87972,False,phone,1585447918
43024,True,computer,1585422420
94995,True,phone,1585476055
77390,False,phone,1585420172
58954,False,phone,1585476707
38544,False,phone,1585455937
59211,True,tablet,1585430891
92584,True,computer,1585468683
37194,True,phone,1585454696
6862,True,phone,1585474021
14657,True,phone,1585471037
18599,True,computer,1585455956
28719,True,phone,1585456728
21384,True,phone,1585451569
48707,True,phone,1585464594
34250,False,phone,1585403377
50266,True,phone,1585477088
61610,False,computer,1585419960
84576,True,phone,1585408137
38336,True,phone,1585445553
88902,True,phone,1585443789
65445,False,phone,1585413319
92511,False,phone,1585462556
17342,True,computer,1585417073
82804,True,phone,1585423844
22225,True,computer,1585458706
39908,True,computer,1585440446
36194,True,computer,1585474998
82069,True,computer,1585434557
20012,True,computer,1585404749
97163,True,tablet,1585447022
84841,True,computer,1585410829
48371,True,phone,1585403135
85397,True,computer,1585465634
28215,True,phone,1585408832
53155,False,computer,1585468973
62867,True,phone,1585417176
30040,False,computer,1585454959
92818,True,phone,1585458009
50789,True,phone,1585405597
43685,False,phone,1585437049
91944,True,computer,1585424575
64064,True,phone,1585407998
2310,True,computer,1585405047
13978,True,tablet,1585479339
48432,False,computer,1585465407
17506,True,phone,1585434160
75797,True,computer,1585477865
26690,True,computer,1585413457
28719,True,computer,1585400002
86663,True,phone,1585467672
61375,True,phone,1585407840
98237,True,computer,1585452958
70111,False,phone,1585474948
73507,True,phone,1585424603
6249,True,phone,1585446345
34656,True,phone,1585405080
78349,True,phone,1585470174
64064,True,computer,1585419500
91048,False,phone,1585460677
66292,False,phone,1585429430
27872,True,computer,1585414380
55532,False,phone,1585462216
20788,True,computer,1585424677
36165,True,phone,1585422860
43764,False,phone,1585431360
46652,True,phone,1585456705
14218,True,computer,1585453703
53274,True,phone,1585442868
35317,False,phone,1585415887
25768,False,tablet,1585408493
63924,False,phone,1585426745
87423,True,phone,1585447846
13109,True,phone,1585469207
35683,True,computer,1585462727
86016,False,phone,1585445906
15767,True,tablet,1585437040
30331,True,phone,1585432790
6108,True,phone,1585461337
39844,True,phone,1585438533
28719,True,computer,1585477131
32230,True,phone,1585446632
47592,False,phone,1585478199
28942,False,computer,1585400168
63652,True,phone,1585431915
52373,True,phone,1585405142
57674,False,computer,1585436438
42908,True,phone,1585470707
61473,True,phone,1585456289
21035,False,computer,1585443903
97945,False,computer,1585436873
12179,True,phone,1585435872
59879,True,phone,1585459738
57307,True,phone,1585472409
17476,False,phone,1585412623
33512,True,computer,1585418333
33136,True,phone,1585400285
84707,True,phone,1585402034
46013,True,tablet,1585417819
9452,False,phone,1585431362
58631,True,computer,1585477152
91407,False,phone,1585477849
13204,True,computer,1585423527
57976,True,computer,1585401790
18348,True,phone,1585450975
7278,True,phone,1585428520
9485,False,computer,1585451994
56470,True,phone,1585469585
47130,False,phone,1585416305
5932,True,phone,1585404072
61144,False,phone,1585437391
80634,True,phone,1585404423
53247,True,phone,1585423261
45233,False,computer,1585414647
61473,True,tablet,1585416817
37953,True,computer,1585426353
45174,False,phone,1585453628
52870,True,phone,1585466490
24964,True,computer,1585450325
28719,True,phone,1585460644
78843,True,phone,1585408208
42028,False,phone,1585458757
61468,True,phone,1585433191
3824,True,phone,1585467692
75713,False,computer,1585442691
2035,True,phone,1585413395
65810,False,phone,1585417713
45236,True,phone,1585433536
93810,True,computer,1585404499
52870,True,computer,1585478518
57612,False,phone,1585438930
54829,True,phone,1585458137
99079,True,phone,1585415215
15962,False,computer,1585461002
22011,True,phone,1585462169
17176,True,phone,1585460308
61201,True,computer,1585474822
52870,True,phone,1585460446
39050,True,phone,1585446474
43721,True,phone,1585445811
98945,False,phone,1585426547
48056,True,computer,1585404782
24839,True,phone,1585447404
76465,False,phone,1585466208
41194,True,computer,1585411007
13905,False,phone,1585410278
6918,True,computer,1585406435
90341,True,phone,1585440740
81791,False,computer,1585419295
63898,True,phone,1585447500
42963,False,phone,1585422999
47296,True,computer,1585423596
12162,True,computer,1585407630
98979,False,phone,1585406973
38960,False,phone,1585457986
61349,True,phone,1585410396
71432,True,computer,1585473240
73276,True,computer,1585479587
38088,True,computer,1585419282
25164,True,computer,1585405124
95409,True,phone,1585402192
29580,True,computer,1585458811
38619,True,tablet,1585426188
73877,False,phone,1585452207
72266,True,phone,1585419952
44488,True,phone,1585461923
92048,True,phone,1585419005
32091,True,computer,1585461064
50886,True,computer,1585451031
23811,True,phone,1585415520
58688,False,phone,1585423231
48168,True,phone,1585465809
13861,True,phone,1585476996
30670,True,phone,1585408084
2758,True,phone,1585417350
54996,True,tablet,1585435799
36165,True,computer,1585457085
60865,True,computer,1585451267
57667,True,phone,1585405543
12969,False,computer,1585421377
22720,True,tablet,1585467514
2847,True,phone,1585453090
47479,True,phone,1585456641
99348,False,phone,1585471846
83710,False,computer,1585451299
67482,False,computer,1585474455
80263,True,phone,1585412890
405,True,computer,1585462600
61468,True,computer,1585410011
95095,True,computer,1585410430
82563,True,computer,1585437820
94805,True,computer,1585469235
58520,True,phone,1585436886
20375,True,computer,1585472447
55952,True,computer,1585457174
68534,False,computer,1585452860
91952,True,computer,1585427106
10188,True,phone,1585467562
78505,True,computer,1585412764
95325,False,computer,1585455051
24520,True,phone,1585462090
53228,True,computer,1585433587
56374,True,phone,1585475275
97285,True,phone,1585472663
63789,True,phone,1585449494
52702,False,computer,1585457346
99043,True,phone,1585443944
36165,True,phone,1585443023
81337,True,phone,1585460892
9464,True,phone,1585453158
19904,False,computer,1585445564
25717,False,computer,1585442027
56064,True,computer,1585453288
79137,True,phone,1585434367
70092,True,computer,1585454103
74286,True,computer,1585462050
77792,False,phone,1585465291
84449,True,phone,1585448849
51600,True,phone,1585420918
96952,True,tablet,1585464665
71540,False,computer,1585442109
63723,True,computer,1585412394
45197,True,phone,1585414330
86861,True,phone,1585455692
25106,True,phone,1585411417
80026,True,computer,1585458192
98305,True,phone,1585428306
47454,True,phone,1585436950
66813,True,computer,1585443526
26712,True,phone,1585426269
45089,False,computer,1585451865
28848,False,phone,1585410076
31985,False,computer,1585444984
94681,True,phone,1585464483
54827,True,tablet,1585424236
45077,True,phone,1585438186
36408,True,computer,1585453199
92743,True,phone,1585444440
96650,False,computer,1585460589
13784,True,computer,1585403713
63870,True,phone,1585413443
75423,True,phone,1585409236
88279,False,computer,1585419353
62842,False,computer,1585448959
36844,False,phone,1585434084
39375,True,computer,1585415773
78349,True,phone,1585422043
61468,True,phone,1585439270
93883,True,computer,1585468713
27994,True,phone,1585456225
96466,True,phone,1585451675
31117,False,phone,1585414132
70665,True,computer,1585479624
34991,True,phone,1585457191
76140,True,phone,1585456520
23000,True,tablet,1585463341
55410,True,phone,1585456192
24824,True,phone,1585427995
8347,True,tablet,1585468659
61473,True,phone,1585477992
23863,True,phone,1585475471
68585,True,computer,1585429762
60330,True,computer,1585471008
34494,True,tablet,1585409692
43458,True,phone,1585476943
5192,True,phone,1585465380
90407,True,phone,1585425364
29723,True,computer,1585473453
6416,True,phone,1585472459
32488,False,computer,1585415943
15796,True,phone,1585453908
6999,True,phone,1585454576
35646,False,phone,1585416882
87999,True,phone,1585479604
69490,True,computer,1585419726
7105,False,computer,1585449477
4405,True,tablet,1585468398
5648,True,phone,1585472476
42693,False,phone,1585479689
66285,False,phone,1585415573
73366,True,phone,1585466350
12852,False,computer,1585404029
61473,True,phone,1585448874
82563,True,phone,1585447347
58171,False,phone,1585459364
8016,True,computer,1585466980
55612,True,phone,1585473393
1184,True,phone,1585401552
55673,True,computer,1585459850
17492,True,phone,1585473980
9713,False,phone,1585401434
8910,True,phone,1585440325
99585,True,phone,1585479714
58599,True,phone,1585450865
74027,False,computer,1585465393
93558,True,phone,1585438531
85843,True,phone,1585417075
30298,True,phone,1585447685
37756,True,tablet,1585457108
46982,True,computer,1585431571
77098,True,phone,1585457062
18825,False,phone,1585460386
57161,False,phone,1585431558
87175,False,computer,1585437466
57752,True,phone,1585464764
20226,True,phone,1585436520
89513,False,phone,1585452005
87592,True,computer,1585442850
28719,True,computer,1585423421
74523,False,phone,1585475909
43948,True,phone,1585457503
24379,False,computer,1585435287
83849,True,computer,1585432924
82563,True,phone,1585467507
47404,True,phone,1585462561
22421,True,phone,1585446481
43396,True,phone,1585427279
32976,True,phone,1585460271
42960,False,computer,1585455366
68252,True,computer,1585442683
61465,False,computer,1585427002
49729,True,phone,1585427285
3363,True,phone,1585401784
40788,True,computer,1585409292
78349,True,phone,1585468561
63264,True,phone,1585414298
26618,False,phone,1585478370
38860,True,computer,1585400608
14401,True,phone,1585474646
19157,False,computer,1585433759
8228,True,computer,1585418678
49372,True,computer,1585465116
33150,True,computer,1585469506
8804,True,phone,1585407672
17713,False,phone,1585455411
21780,True,phone,1585410251
59851,True,phone,1585421029
98467,True,phone,1585457368
44856,True,computer,1585452964
4750,True,phone,1585414260
53582,False,computer,1585418722
7809,True,phone,1585421963
64097,True,phone,1585441866
34485,False,computer,1585439425
12179,True,phone,1585406146
37509,True,phone,1585414043
60845,False,phone,1585462336
15132,True,phone,1585477809
14565,True,computer,1585462571
55269,True,computer,1585473765
52561,True,phone,1585400458
38218,True,phone,1585420886
33980,True,computer,1585427662
54331,True,phone,1585410032
63222,True,phone,1585400550
15389,False,phone,1585405384
86237,False,phone,1585474939
11486,True,phone,1585429896
64064,True,phone,1585447831
12883,True,computer,1585402333
64064,True,phone,1585432191
84339,False,tablet,1585402768
97129,False,computer,1585448597
68316,False,phone,1585452849
16535,True,computer,1585457405
51459,False,phone,1585424767
23546,False,phone,1585458568
22598,True,phone,1585471356
3398,False,computer,1585402301
35139,True,phone,1585444374
9648,True,phone,1585459785
78349,True,computer,1585472027
47627,False,tablet,1585411193
41582,True,computer,1585431841
36750,False,computer,1585458719
32950,True,phone,1585477595
60034,False,phone,1585468870
82563,True,phone,1585410107
90500,False,computer,1585452576
58970,True,phone,1585459679
79784,False,computer,1585433239
26968,True,phone,1585473950
513,False,computer,1585442280
75928,True,phone,1585455636
12179,True,phone,1585418380
91386,True,phone,1585408798
75762,True,phone,1585445707
32952,True,phone,1585436340
95653,True,computer,1585403623
82563,True,phone,1585429871
82563,True,phone,1585438232
36165,True,phone,1585424042
43765,False,phone,1585434817
36200,False,phone,1585424680
90630,True,phone,1585435611
73996,True,phone,1585433059
6888,True,phone,1585465622
92775,False,phone,1585464690
23235,True,computer,1585456356
43942,False,computer,1585409936
43200,True,computer,1585448977
76499,True,computer,1585450806
42459,True,phone,1585435629
45110,False,computer,1585428273
82828,True,phone,1585446364
75694,False,computer,1585464091
55047,True,phone,1585457994
11509,True,computer,1585445905
66648,True,tablet,1585455562
83042,True,phone,1585458704
88334,True,phone,1585458603
82595,False,computer,1585476440
86438,True,phone,1585462580
63374,False,phone,1585450543
89058,True,tablet,1585400823
60091,True,computer,1585424706
28772,True,phone,1585407568
93385,False,phone,1585459678
36126,False,computer,1585442581
54315,False,phone,1585475909
50131,False,phone,1585411533
78159,False,computer,1585429788
496,False,computer,1585422996
81,True,phone,1585464918
22273,True,phone,1585425126
58098,True,phone,1585401525
52534,True,phone,1585450946
8992,True,computer,1585404749
71909,True,computer,1585461235
12596,True,computer,1585471958
43308,True,phone,1585429401
72307,True,phone,1585412939
10669,True,phone,1585458028
50566,True,phone,1585427466
28310,True,phone,1585406424
15084,True,phone,1585415696
24733,True,phone,1585476385
51286,False,phone,1585472913
1541,True,phone,1585477174
71206,False,computer,1585449449
76481,True,phone,1585452395
24435,True,computer,1585442905
10775,True,phone,1585446087
74808,True,phone,1585408671
71568,True,phone,1585472924
65866,True,phone,1585418163
63271,False,phone,1585415680
87243,True,phone,1585465937
17630,True,phone,1585461796
99973,True,computer,1585449153
64064,True,phone,1585438416
28565,True,phone,1585463393
82082,True,computer,1585458232
36165,True,phone,1585409878
26655,False,computer,1585418758
73079,True,computer,1585410952
34640,True,computer,1585428069
24725,True,computer,1585447084
36165,True,phone,1585424939
52849,True,computer,1585476696
61473,True,phone,1585448144
88643,False,computer,1585412668
47610,True,phone,1585412272
61853,False,computer,1585447534
21515,False,phone,1585410120
98854,True,phone,1585464813
88203,True,phone,1585450059
52870,True,phone,1585474756
11178,True,phone,1585469335
28719,True,phone,1585411899
79139,True,computer,1585428040
39322,True,computer,1585475283
3456,True,phone,1585452143
32522,True,computer,1585441534
92116,True,phone,1585428096
69315,True,computer,1585449652
72053,True,phone,1585445090
47034,True,computer,1585436778
67572,True,computer,1585440772
24075,True,computer,1585465577
40629,True,computer,1585429508
14831,True,phone,1585424623
65245,True,phone,1585411173
80173,False,tablet,1585419320
88984,True,phone,1585445150
74788,False,phone,1585435694
25231,False,phone,1585452278
61473,True,computer,1585410194
12179,True,phone,1585432401
66865,False,phone,1585437858
40903,True,computer,1585452725
25656,True,phone,1585471462
95235,True,phone,1585416012
26160,True,computer,1585462620
21756,False,phone,1585451954
45454,True,phone,1585462185
27712,True,computer,1585415330
45314,False,computer,1585466387
34817,True,phone,1585421891
86361,True,phone,1585435705
54506,False,tablet,1585472270
85606,False,computer,1585445002
14462,True,computer,1585448704
52973,True,phone,1585424712
15332,True,computer,1585451457
53401,True,phone,1585453132
2204,False,phone,1585463595
19714,True,tablet,1585414390
1609,True,phone,1585458406
53015,True,phone,1585463776
13301,True,phone,1585477129
6886,False,computer,1585418353
74982,True,computer,1585444259
28719,True,phone,1585477582
85550,False,phone,1585460505
53206,True,tablet,1585447769
86251,True,computer,1585440424
36165,True,computer,1585400248
64918,False,computer,1585473825
8331,True,phone,1585402427
49755,False,computer,1585452944
93235,False,phone,1585426624
64064,True,phone,1585465272
76660,True,phone,1585448809
4440,True,phone,1585469267
12818,True,phone,1585448608
96738,True,phone,1585478998
82563,True,computer,1585422891
64016,True,phone,1585450643
76980,False,computer,1585464305
17750,True,computer,1585417158
86554,False,computer,1585453010
27830,True,phone,1585418690
78545,True,computer,1585470995
24052,True,computer,1585434353
28922,False,phone,1585462346
8546,False,computer,1585460986
61473,True,computer,1585471581
37802,True,tablet,1585408907
85418,False,computer,1585434091
78340,True,phone,1585405295
65308,False,tablet,1585412681
29863,True,tablet,1585443437
24071,True,phone,1585406730
95272,False,phone,1585473619
4568,True,phone,1585436828
53859,True,phone,1585433422
60664,True,phone,1585406918
88987,False,phone,1585425838
78557,False,phone,1585450537
67661,True,phone,1585470395
58878,True,computer,1585466709
9005,True,phone,1585448896
14097,False,phone,1585417758
76315,True,tablet,1585427895
58199,True,phone,1585470547
60146,True,phone,1585411815
2869,True,computer,1585433662
53201,True,phone,1585435059
31679,True,phone,1585417785
12179,True,phone,1585476281
98161,True,phone,1585476690
51006,True,phone,1585411952
45204,False,phone,1585448846
83937,False,phone,1585471926
49366,True,computer,1585404527
69413,True,phone,1585412903
87918,True,phone,1585471728
30063,True,computer,1585439211
35334,False,phone,1585423165
9267,True,computer,1585434872
39050,True,phone,1585475655
31418,True,computer,1585435968
98992,False,computer,1585403279
29883,True,phone,1585456400
92743,True,tablet,1585408975
82563,True,computer,1585465841
24151,True,phone,1585472961
28798,True,phone,1585423734
77726,True,computer,1585411034
52870,True,computer,1585409353
35191,True,phone,1585417631
18775,True,phone,1585425053
47662,False,phone,1585454166
52352,True,computer,1585467813
76267,False,phone,1585461828
31545,True,phone,1585473585
17433,True,phone,1585472943
88294,True,phone,1585447070
51831,True,phone,1585433077
66757,False,computer,1585428937
85695,True,phone,1585429230
39986,True,phone,1585409332
87009,False,computer,1585400730
215,True,phone,1585436991
84055,True,phone,1585429484
64064,True,phone,1585434866
80119,False,phone,1585414185
99533,True,computer,1585436035
66327,False,phone,1585414734
76791,False,phone,1585409586
64064,True,phone,1585403209
58419,True,phone,1585476678
29888,True,phone,1585426213
61473,True,phone,1585465871
4630,False,phone,1585448601
50833,True,computer,1585406899
49754,False,tablet,1585421664
67588,True,phone,1585451794
99993,True,phone,1585414345
52870,True,computer,1585406728
8417,True,computer,1585413918
86683,False,phone,1585448734
33831,False,computer,1585464657
37699,False,computer,1585463791
76304,True,phone,1585425453
83180,True,computer,1585435039
74671,False,phone,1585474551
97607,True,phone,1585459677
50286,True,computer,1585473252
56066,True,computer,1585427061
18125,True,computer,1585428241
4399,False,phone,1585470998
56234,False,computer,1585400782
49675,True,computer,1585402108
40631,True,phone,1585462340
73521,False,phone,1585449589
44972,True,phone,1585429885
36176,True,phone,1585444351
77863,True,phone,1585433535
61473,True,tablet,1585422377
13468,False,phone,1585476896
61892,False,phone,1585449725
34893,False,phone,1585417587
45927,True,phone,1585420199
4007,True,computer,1585405857
61473,True,phone,1585413596
77382,True,computer,1585465727
64655,True,phone,1585478175
23762,True,phone,1585425342
69886,True,phone,1585437910
59357,True,computer,1585441118
93437,False,computer,1585477674
72453,False,phone,1585453627
17737,True,computer,1585409925
24781,True,phone,1585400410
74060,True,phone,1585413568
35464,True,phone,1585405694
91201,True,phone,1585439219
12256,True,phone,1585447473
43516,True,phone,1585449584
56174,True,phone,1585455781
71772,True,phone,1585451379
68019,True,phone,1585476059
5740,False,computer,1585437232
96901,False,phone,1585444914
23262,True,phone,1585477842
64560,False,phone,1585401978
92188,False,phone,1585400365
9556,True,phone,1585437640
9853,False,phone,1585442903
79050,True,phone,1585401288
25608,True,phone,1585466122
86431,True,computer,1585413292
37933,True,tablet,1585472608
56305,False,computer,1585422398
96705,True,computer,1585400641
79847,True,computer,1585432958
91263,False,phone,1585405728
77418,True,phone,1585476484
26511,False,computer,1585437913
65022,False,computer,1585465038
58300,False,phone,1585405917
45177,True,computer,1585419095
76199,True,computer,1585433881
58786,False,phone,1585463349
66809,True,phone,1585435342
11305,True,tablet,1585455298
44829,True,phone,1585466476
12219,False,phone,1585475741
65353,True,phone,1585444256
65932,True,phone,1585432120
47724,True,phone,1585439032
16930,True,computer,1585452269
16498,False,computer,1585410647
60805,True,phone,1585462440
68424,False,phone,1585456560
20998,True,phone,1585434147
61709,True,computer,1585400079
82673,True,computer,1585418959
19024,True,phone,1585400508
55047,False,computer,1585476470
55772,True,phone,1585400853
94508,False,phone,1585430439
37624,False,phone,1585445051
98328,False,phone,1585478236
86020,True,computer,1585455152
315,True,computer,1585438978
7208,True,computer,1585467904
19356,True,phone,1585470877
12334,True,tablet,1585427055
52870,True,phone,1585401252
76172,False,phone,1585429802
93796,True,phone,1585478237
96030,False,phone,1585405335
37386,True,tablet,1585453300
99841,False,computer,1585450314
35241,True,computer,1585459010
56033,True,phone,1585408710
99864,True,computer,1585442629
93798,False,phone,1585449809
12502,False,phone,1585451614
15280,True,computer,1585406270
22738,True,computer,1585440391
8901,False,phone,1585401697
75411,False,phone,1585466330
86194,False,phone,1585450905
18875,True,computer,1585458485
56161,True,computer,1585426446
20484,True,computer,1585449371
23156,True,computer,1585439902
71905,True,phone,1585442631
61575,True,computer,1585454737
76078,False,phone,1585458079
66467,True,phone,1585455649
19017,True,phone,1585418871
23053,False,computer,1585475804
90501,True,computer,1585413942
89971,False,computer,1585467108
91129,False,tablet,1585408652
14634,True,phone,1585467253
97489,True,phone,1585436795
42122,False,phone,1585417979
1084,True,computer,1585410499
39265,True,phone,1585409288
18953,True,phone,1585442042
17483,True,phone,1585426180
92584,True,phone,1585412332
65261,True,phone,1585422243
21745,True,phone,1585412694
78349,True,computer,1585440758
84602,False,phone,1585463673
80602,False,computer,1585464381
24394,True,computer,1585422598
67347,True,phone,1585473200
35036,True,phone,1585465012
14158,True,phone,1585446940
81490,True,phone,1585466338
33628,False,phone,1585432596
56411,False,phone,1585458416
64712,True,phone,1585461622
68628,False,phone,1585452784
7533,True,phone,1585466752
60418,True,phone,1585446212
69826,True,phone,1585420453
2285,True,phone,1585418983
23645,True,tablet,1585423209
21086,True,phone,1585419884
91836,True,phone,1585427117
92702,True,phone,1585472923
40821,True,computer,1585464422
38545,True,phone,1585475881
78349,True,phone,1585475443
92584,True,phone,1585479898
18261,True,phone,1585464428
3058,True,computer,1585448892
92584,True,computer,1585406716
70256,False,phone,1585426486
21947,True,phone,1585422778
71269,True,computer,1585457264
28211,True,phone,1585409145
79320,True,computer,1585430941
74502,False,phone,1585453024
59748,True,computer,1585468352
65405,False,computer,1585442529
28925,True,computer,1585438712
61745,True,tablet,1585473427
92584,True,computer,1585436741
29352,False,phone,1585444534
61007,False,phone,1585468648
88912,False,computer,1585405477
70718,False,computer,1585417656
48047,True,phone,1585469338
4589,True,tablet,1585473088
57501,True,phone,1585416339
91312,False,computer,1585464198
78466,False,computer,1585472421
92017,False,phone,1585405862
82563,True,tablet,1585448264
39831,True,computer,1585428212
29722,False,computer,1585463880
164,True,computer,1585433566
52870,True,phone,1585407843
52870,True,phone,1585406564
40843,True,phone,1585405750
36165,True,tablet,1585422884
1409,False,phone,1585423045
36165,True,phone,1585475482
58407,True,phone,1585448236
17367,True,phone,1585414091
62404,True,computer,1585430097
360,False,phone,1585447277
35597,False,phone,1585459264
36568,False,phone,1585477052
66222,False,computer,1585422746
29470,False,phone,1585441747
39030,False,phone,1585408527
36165,True,computer,1585449619
60904,True,computer,1585467776
87782,True,phone,1585455337
90696,True,phone,1585407253
83183,False,computer,1585454017
28881,True,computer,1585419025
86863,False,phone,1585427799
75650,True,phone,1585439469
68105,True,phone,1585440561
32082,True,tablet,1585431003
92684,True,computer,1585439721
53661,True,phone,1585468834
73060,True,computer,1585405419
51159,True,phone,1585424700
59293,False,phone,1585418158
15856,False,phone,1585465789
87815,True,phone,1585457501
28659,True,phone,1585404957
92584,True,computer,1585406299
45622,True,phone,1585416545
69925,True,phone,1585418357
58269,False,computer,1585428723
16422,True,computer,1585464945
15933,True,phone,1585465264
43689,True,phone,1585408481
36165,True,phone,1585421753
80366,False,computer,1585430093
34928,True,phone,1585442848
7352,True,phone,1585401039
53662,True,computer,1585448105
3093,True,phone,1585415849
50065,True,phone,1585437202
58591,True,phone,1585403142
1488,False,phone,1585422848
68551,True,phone,1585437769
51572,True,phone,1585430556
96108,True,computer,1585450554
46918,True,tablet,1585449401
51091,True,computer,1585474242
92584,True,computer,1585458279
23868,False,phone,1585447935
40006,False,tablet,1585470345
35988,False,phone,1585423474
44352,False,computer,1585406684
98987,True,phone,1585413638
35665,True,phone,1585448688
7664,True,computer,1585460715
15453,True,computer,1585448675
44637,True,phone,1585445631
7656,True,computer,1585474497
1994,True,phone,1585464775
14860,True,phone,1585462918
78083,True,phone,1585456386
59733,False,phone,1585406072
44637,True,phone,1585459763
18930,True,phone,1585458745
60881,False,computer,1585467476
4391,False,phone,1585409861
70935,False,computer,1585413757
8648,False,computer,1585443118
23945,True,computer,1585467200
50841,True,phone,1585470325
34544,True,tablet,1585422716
10495,True,phone,1585450517
81353,True,phone,1585411570
59666,True,phone,1585463087
86353,True,phone,1585459693
66487,True,computer,1585435726
54853,True,phone,1585428024
72247,True,phone,1585478085
45431,True,computer,1585413563
86650,True,computer,1585410596
26036,True,phone,1585468529
64245,True,computer,1585458900
38873,False,computer,1585460766
82563,True,phone,1585437176
75504,True,phone,1585450868
38348,False,tablet,1585442530
48885,True,phone,1585427325
43297,True,computer,1585477454
68355,True,phone,1585459420
17317,True,phone,1585436042
38512,False,computer,1585409768
78349,True,computer,1585415922
96803,True,tablet,1585425405
56176,True,phone,1585478555
61851,True,computer,1585473042
65644,True,computer,1585465009
40645,False,phone,1585425483
49993,False,phone,1585401151
30805,False,phone,1585458592
67476,True,computer,1585415652
77351,True,computer,1585455756
7246,True,phone,1585421279
59677,True,computer,1585477857
69031,True,phone,1585470445
39534,True,computer,1585413017
49747,True,phone,1585469479
29343,True,phone,1585476746
74528,True,phone,1585449251
12792,True,computer,1585408618
52870,True,phone,1585408919
35195,True,computer,1585473268
34471,False,computer,1585412395
61559,True,tablet,1585467141
62630,True,phone,1585473907
20532,False,phone,1585424005
72542,False,computer,1585473044
14972,True,computer,1585444904
61473,True,phone,1585428838
12738,True,phone,1585459283
8176,True,phone,1585435209
19378,True,phone,1585430450
73160,False,computer,1585435211
91727,False,computer,1585469285
73710,True,computer,1585453842
64633,False,computer,1585405865
92584,True,tablet,1585477558
40,True,tablet,1585419674
45628,True,computer,1585436850
76661,False,phone,1585474824
89176,True,phone,1585411353
11934,False,phone,1585456304
9575,True,phone,1585417798
75613,True,phone,1585406718
61571,True,phone,1585404089
37199,True,computer,1585434210
15124,False,phone,1585405762
27857,True,phone,1585430105
60583,True,computer,1585435299
64064,True,phone,1585415764
20131,False,phone,1585424648
79062,True,phone,1585455636
19285,True,phone,1585425900
783,True,phone,1585467134
78126,True,phone,1585472172
18212,False,tablet,1585462401
23554,True,computer,1585450347
88522,False,computer,1585430649
64856,True,phone,1585450338
34554,True,phone,1585418158
83134,False,phone,1585457945
32376,True,computer,1585420799
81250,True,computer,1585440038
87957,True,phone,1585439865
65936,True,phone,1585412100
54720,True,computer,1585454834
41780,False,phone,1585403740
83524,False,phone,1585412144
84560,False,phone,1585464225
60525,False,phone,1585462675
92584,True,phone,1585459263
93023,True,computer,1585435246
44102,True,computer,1585428711
12179,True,phone,1585408976
340,False,phone,1585447155
57240,False,phone,1585424967
19880,True,phone,1585421165
38146,True,phone,1585430579
61468,True,tablet,1585461337
42218,True,tablet,1585422592
22998,True,computer,1585415034
41305,True,phone,1585439330
78211,True,computer,1585407439
64358,False,computer,1585438522
13382,True,tablet,1585432620
84000,True,computer,1585455832
38550,False,phone,1585430838
36165,True,phone,1585471674
41805,True,phone,1585405793
20159,False,phone,1585470388
66266,True,tablet,1585452267
93891,True,computer,1585433126
36165,True,phone,1585417172
19768,False,phone,1585458984
35406,True,phone,1585409880
2898,True,phone,1585441802
2069,True,computer,1585435262
29501,True,phone,1585460772
58144,True,phone,1585441288
80797,True,computer,1585464278
18033,True,phone,1585471258
92584,True,phone,1585416591
9487,False,phone,1585473893
51422,True,phone,1585422758
81449,False,phone,1585430617
65322,False,computer,1585476012
65701,False,phone,1585444181
61468,True,phone,1585414043
53182,True,phone,1585406474
23270,True,phone,1585467711
51660,True,phone,1585473545
80968,True,phone,1585416479
5134,True,computer,1585423644
14619,True,phone,1585445341
58661,True,phone,1585401930
17989,False,phone,1585418561
1992,True,phone,1585427494
96951,False,phone,1585473447
81701,True,phone,1585429323
31236,False,tablet,1585476776
12481,True,phone,1585450471
94630,True,phone,1585444530
42713,True,phone,1585450486
92536,False,tablet,1585424755
18155,True,phone,1585429987
31704,True,phone,1585458516
97857,False,phone,1585441417
89198,True,phone,1585471719
46374,True,computer,1585419668
72283,True,computer,1585435718
92584,True,computer,1585400807
70733,False,phone,1585434263
64841,True,phone,1585441051
17279,False,phone,1585479030
83671,True,phone,1585410338
28018,False,computer,1585440520
82563,True,computer,1585445922
40643,True,phone,1585413473
17938,True,phone,1585439294
36165,True,phone,1585415800
52870,True,phone,1585436111
39583,True,phone,1585433490
2767,True,phone,1585460280
95506,True,phone,1585446732
43351,False,computer,1585475566
28719,True,phone,1585472327
25580,True,phone,1585426787
44535,True,computer,1585470352
99212,False,phone,1585429170
91312,True,computer,1585463352
65140,True,phone,1585452592
32860,True,computer,1585441764
72295,True,computer,1585476856
15358,True,phone,1585413347
11245,False,phone,1585461706
49479,True,phone,1585424046
54972,True,computer,1585471821
82563,True,phone,1585418379
77203,False,phone,1585448620
4431,True,phone,1585458891
44122,True,phone,1585451063
85889,True,computer,1585438745
74089,False,computer,1585464625
21473,True,computer,1585453149
55027,True,computer,1585455358
53022,True,computer,1585421565
55729,True,phone,1585413634
66723,False,computer,1585437515
83494,True,computer,1585466611
12179,True,phone,1585438042
12179,True,phone,1585474874
15448,True,phone,1585427289
