order_id,delivery_time,district,experiment_group
16186,41.0,Purlieus,test
14350,39.0,Purlieus,test
18403,33.0,Purlieus,test
11581,27.0,Central,test
20787,39.0,Purlieus,test
11993,43.0,Purlieus,test
12776,51.0,Purlieus,test
17370,32.0,Purlieus,test
17046,39.0,Purlieus,test
12022,42.0,Purlieus,test
15396,39.0,Purlieus,test
18621,34.0,Purlieus,test
19385,43.0,Purlieus,test
19591,26.0,Central,test
19119,39.0,Purlieus,test
19288,38.0,Purlieus,test
17553,59.0,Purlieus,test
13613,33.0,Purlieus,test
14945,35.0,Purlieus,test
13672,43.0,Purlieus,test
19671,33.0,Purlieus,test
12977,49.0,Purlieus,test
15381,41.0,Purlieus,test
17644,32.0,Purlieus,test
18717,26.0,Central,test
20397,41.0,Purlieus,test
14683,52.0,Purlieus,test
20387,52.0,Purlieus,test
14963,37.0,Purlieus,test
11151,42.0,Purlieus,test
14424,46.0,Purlieus,test
17400,50.0,Purlieus,test
16287,24.0,Central,test
13496,35.0,Purlieus,test
11925,51.0,Purlieus,test
13504,38.0,Purlieus,test
17208,36.0,Purlieus,test
12009,45.0,Purlieus,test
16918,36.0,Purlieus,test
13635,39.0,Purlieus,test
12481,54.0,Purlieus,test
11522,40.0,Purlieus,test
14051,48.0,Purlieus,test
18826,36.0,Purlieus,test
14569,49.0,Purlieus,test
13471,44.0,Purlieus,test
13780,46.0,Purlieus,test
19264,35.0,Purlieus,test
16430,56.0,Purlieus,test
18595,36.0,Purlieus,test
14112,28.0,Central,test
14267,37.0,Purlieus,test
15389,34.0,Purlieus,test
16324,39.0,Purlieus,test
17717,39.0,Purlieus,test
20491,37.0,Purlieus,test
12190,22.0,Central,test
17049,41.0,Purlieus,test
20925,46.0,Purlieus,test
16899,46.0,Purlieus,test
19188,31.0,Purlieus,test
19576,51.0,Purlieus,test
18803,51.0,Purlieus,test
18731,26.0,Central,test
18534,40.0,Purlieus,test
15017,29.0,Central,test
15836,11.0,Central,test
11739,30.0,Purlieus,test
17354,36.0,Purlieus,test
18830,39.0,Purlieus,test
16934,27.0,Central,test
18420,40.0,Purlieus,test
20975,32.0,Purlieus,test
17669,18.0,Central,test
18069,40.0,Purlieus,test
15105,21.0,Central,test
11874,54.0,Purlieus,test
16084,41.0,Purlieus,test
17141,58.0,Purlieus,test
16438,20.0,Central,test
19924,46.0,Purlieus,test
16239,36.0,Purlieus,test
17363,48.0,Purlieus,test
15511,27.0,Central,test
12233,42.0,Purlieus,test
14092,64.0,Suburb,test
16408,33.0,Purlieus,test
14614,44.0,Purlieus,test
17125,34.0,Purlieus,test
17793,30.0,Purlieus,test
19485,26.0,Central,test
18266,52.0,Purlieus,test
20785,36.0,Purlieus,test
14976,43.0,Purlieus,test
16535,62.0,Suburb,test
13733,45.0,Purlieus,test
15306,49.0,Purlieus,test
13556,37.0,Purlieus,test
19835,63.0,Suburb,test
15859,50.0,Purlieus,test
14531,44.0,Purlieus,test
19498,54.0,Purlieus,test
16709,16.0,Central,test
18111,52.0,Purlieus,test
14023,46.0,Purlieus,test
18974,46.0,Purlieus,test
19506,34.0,Purlieus,test
16492,46.0,Purlieus,test
11116,46.0,Purlieus,test
21174,14.0,Central,test
13760,38.0,Purlieus,test
17305,25.0,Central,test
16159,48.0,Purlieus,test
14776,44.0,Purlieus,test
17633,32.0,Purlieus,test
20075,27.0,Central,test
11333,43.0,Purlieus,test
13351,40.0,Purlieus,test
13127,31.0,Purlieus,test
17466,43.0,Purlieus,test
15498,28.0,Central,test
20938,36.0,Purlieus,test
20092,48.0,Purlieus,test
15305,38.0,Purlieus,test
19475,37.0,Purlieus,test
15469,49.0,Purlieus,test
13492,37.0,Purlieus,test
16914,52.0,Purlieus,test
14219,33.0,Purlieus,test
20670,44.0,Purlieus,test
19346,36.0,Purlieus,test
18425,33.0,Purlieus,test
20224,55.0,Purlieus,test
19942,39.0,Purlieus,test
15023,49.0,Purlieus,test
17210,46.0,Purlieus,test
20190,43.0,Purlieus,test
16915,55.0,Purlieus,test
17117,49.0,Purlieus,test
11566,24.0,Central,test
19033,41.0,Purlieus,test
17543,38.0,Purlieus,test
16783,51.0,Purlieus,test
12605,39.0,Purlieus,test
17391,40.0,Purlieus,test
18370,47.0,Purlieus,test
15364,36.0,Purlieus,test
18270,32.0,Purlieus,test
17248,43.0,Purlieus,test
20707,35.0,Purlieus,test
20193,48.0,Purlieus,test
13071,34.0,Purlieus,test
18454,28.0,Central,test
19082,52.0,Purlieus,test
17387,26.0,Central,test
19287,35.0,Purlieus,test
18525,48.0,Purlieus,test
14605,42.0,Purlieus,test
13902,60.0,Purlieus,test
17095,51.0,Purlieus,test
14369,41.0,Purlieus,test
16413,34.0,Purlieus,test
19141,38.0,Purlieus,test
12409,53.0,Purlieus,test
12705,40.0,Purlieus,test
18311,17.0,Central,test
20353,33.0,Purlieus,test
18543,48.0,Purlieus,test
18693,55.0,Purlieus,test
14698,30.0,Purlieus,test
13243,52.0,Purlieus,test
13813,29.0,Central,test
19364,53.0,Purlieus,test
20428,30.0,Purlieus,test
12058,39.0,Purlieus,test
14686,41.0,Purlieus,test
15211,38.0,Purlieus,test
15723,33.0,Purlieus,test
11499,44.0,Purlieus,test
17786,47.0,Purlieus,test
16710,35.0,Purlieus,test
16913,15.0,Central,test
13408,39.0,Purlieus,test
18203,49.0,Purlieus,test
19142,47.0,Purlieus,test
15521,35.0,Purlieus,test
12204,22.0,Central,test
18975,36.0,Purlieus,test
16982,39.0,Purlieus,test
13220,36.0,Purlieus,test
19341,48.0,Purlieus,test
15273,43.0,Purlieus,test
20125,44.0,Purlieus,test
18986,32.0,Purlieus,test
19178,29.0,Central,test
11605,33.0,Purlieus,test
16545,49.0,Purlieus,test
19903,46.0,Purlieus,test
11143,33.0,Purlieus,test
21035,28.0,Central,test
21167,43.0,Purlieus,test
19998,39.0,Purlieus,test
19310,40.0,Purlieus,test
14915,43.0,Purlieus,test
18160,47.0,Purlieus,test
11974,38.0,Purlieus,test
16191,25.0,Central,test
12683,36.0,Purlieus,test
18694,45.0,Purlieus,test
18942,40.0,Purlieus,test
17712,31.0,Purlieus,test
11431,37.0,Purlieus,test
16880,32.0,Purlieus,test
18628,31.0,Purlieus,test
12011,42.0,Purlieus,test
12377,32.0,Purlieus,test
20687,50.0,Purlieus,test
19863,35.0,Purlieus,test
18990,35.0,Purlieus,test
20352,41.0,Purlieus,test
15788,30.0,Purlieus,test
20522,51.0,Purlieus,test
17643,44.0,Purlieus,test
18571,44.0,Purlieus,test
20216,43.0,Purlieus,test
19104,37.0,Purlieus,test
15177,50.0,Purlieus,test
12592,40.0,Purlieus,test
18455,34.0,Purlieus,test
12268,34.0,Purlieus,test
20619,40.0,Purlieus,test
19261,34.0,Purlieus,test
15212,28.0,Central,test
15783,36.0,Purlieus,test
12404,44.0,Purlieus,test
15570,46.0,Purlieus,test
16673,43.0,Purlieus,test
19412,30.0,Purlieus,test
18020,35.0,Purlieus,test
16465,49.0,Purlieus,test
15614,30.0,Purlieus,test
18145,28.0,Central,test
13397,53.0,Purlieus,test
19040,46.0,Purlieus,test
17739,32.0,Purlieus,test
17812,45.0,Purlieus,test
11262,36.0,Purlieus,test
20369,20.0,Central,test
18692,27.0,Central,test
12875,46.0,Purlieus,test
12300,37.0,Purlieus,test
20747,53.0,Purlieus,test
12134,49.0,Purlieus,test
11806,27.0,Central,test
13455,53.0,Purlieus,test
20593,33.0,Purlieus,test
19274,26.0,Central,test
14694,34.0,Purlieus,test
19824,28.0,Central,test
15270,49.0,Purlieus,test
13373,36.0,Purlieus,test
11717,32.0,Purlieus,test
16536,42.0,Purlieus,test
16300,35.0,Purlieus,test
19976,37.0,Purlieus,test
15430,44.0,Purlieus,test
18458,34.0,Purlieus,test
14580,47.0,Purlieus,test
16846,37.0,Purlieus,test
11435,35.0,Purlieus,test
15975,39.0,Purlieus,test
20045,51.0,Purlieus,test
18048,38.0,Purlieus,test
19335,42.0,Purlieus,test
15412,17.0,Central,test
19656,50.0,Purlieus,test
11445,36.0,Purlieus,test
20138,42.0,Purlieus,test
12975,41.0,Purlieus,test
20527,26.0,Central,test
15830,30.0,Purlieus,test
20685,32.0,Purlieus,test
20822,18.0,Central,test
12087,43.0,Purlieus,test
13339,44.0,Purlieus,test
12837,21.0,Central,test
18732,49.0,Purlieus,test
19407,54.0,Purlieus,test
18919,31.0,Purlieus,test
19832,25.0,Central,test
11237,47.0,Purlieus,test
19749,30.0,Purlieus,test
16116,47.0,Purlieus,test
13543,38.0,Purlieus,test
20969,42.0,Purlieus,test
20025,24.0,Central,test
11793,19.0,Central,test
14110,30.0,Purlieus,test
18642,43.0,Purlieus,test
11669,20.0,Central,test
16013,49.0,Purlieus,test
14858,46.0,Purlieus,test
19055,35.0,Purlieus,test
12364,45.0,Purlieus,test
20020,41.0,Purlieus,test
19609,42.0,Purlieus,test
11288,46.0,Purlieus,test
11971,46.0,Purlieus,test
17692,43.0,Purlieus,test
13820,42.0,Purlieus,test
18575,47.0,Purlieus,test
16121,45.0,Purlieus,test
15370,44.0,Purlieus,test
18546,33.0,Purlieus,test
18154,50.0,Purlieus,test
14440,68.0,Suburb,test
18882,29.0,Central,test
15307,46.0,Purlieus,test
18071,36.0,Purlieus,test
13988,46.0,Purlieus,test
20950,34.0,Purlieus,test
14764,29.0,Central,test
11330,47.0,Purlieus,test
16141,32.0,Purlieus,test
13251,44.0,Purlieus,test
12341,42.0,Purlieus,test
16797,44.0,Purlieus,test
13588,40.0,Purlieus,test
15798,52.0,Purlieus,test
20507,43.0,Purlieus,test
17609,46.0,Purlieus,test
14666,48.0,Purlieus,test
12207,31.0,Purlieus,test
15862,48.0,Purlieus,test
13067,33.0,Purlieus,test
18521,41.0,Purlieus,test
11760,32.0,Purlieus,test
15076,30.0,Purlieus,test
18348,46.0,Purlieus,test
13597,46.0,Purlieus,test
12861,46.0,Purlieus,test
13563,35.0,Purlieus,test
14205,59.0,Purlieus,test
12202,41.0,Purlieus,test
18817,50.0,Purlieus,test
13079,27.0,Central,test
12400,69.0,Suburb,test
16895,46.0,Purlieus,test
12452,29.0,Central,test
19210,44.0,Purlieus,test
17657,43.0,Purlieus,test
21019,31.0,Purlieus,test
20672,45.0,Purlieus,test
16038,37.0,Purlieus,test
20754,37.0,Purlieus,test
20760,47.0,Purlieus,test
17957,35.0,Purlieus,test
12991,32.0,Purlieus,test
17753,46.0,Purlieus,test
17178,37.0,Purlieus,test
15539,37.0,Purlieus,test
17190,33.0,Purlieus,test
13132,58.0,Purlieus,test
13280,32.0,Purlieus,test
16295,39.0,Purlieus,test
18361,28.0,Central,test
16197,51.0,Purlieus,test
19496,32.0,Purlieus,test
15618,35.0,Purlieus,test
18887,31.0,Purlieus,test
19606,41.0,Purlieus,test
18118,50.0,Purlieus,test
15476,55.0,Purlieus,test
16322,29.0,Central,test
15565,31.0,Purlieus,test
15646,28.0,Central,test
19222,51.0,Purlieus,test
13888,38.0,Purlieus,test
18779,46.0,Purlieus,test
13246,34.0,Purlieus,test
12668,22.0,Central,test
16190,41.0,Purlieus,test
19793,55.0,Purlieus,test
16030,59.0,Purlieus,test
17350,45.0,Purlieus,test
14894,37.0,Purlieus,test
12506,42.0,Purlieus,test
18594,33.0,Purlieus,test
15630,37.0,Purlieus,test
11519,49.0,Purlieus,test
19792,25.0,Central,test
17833,42.0,Purlieus,test
16088,35.0,Purlieus,test
15878,41.0,Purlieus,test
12867,39.0,Purlieus,test
11378,57.0,Purlieus,test
16093,21.0,Central,test
11637,33.0,Purlieus,test
18514,46.0,Purlieus,test
15644,28.0,Central,test
19194,53.0,Purlieus,test
12177,43.0,Purlieus,test
12042,39.0,Purlieus,test
19244,35.0,Purlieus,test
16903,31.0,Purlieus,test
18807,41.0,Purlieus,test
17404,67.0,Suburb,test
16564,38.0,Purlieus,test
20638,23.0,Central,test
16619,35.0,Purlieus,test
15661,25.0,Central,test
17814,45.0,Purlieus,test
20576,29.0,Central,test
12537,19.0,Central,test
13680,43.0,Purlieus,test
18106,39.0,Purlieus,test
18310,34.0,Purlieus,test
18752,39.0,Purlieus,test
19677,50.0,Purlieus,test
11913,50.0,Purlieus,test
13235,53.0,Purlieus,test
13745,40.0,Purlieus,test
15488,42.0,Purlieus,test
18034,43.0,Purlieus,test
15736,34.0,Purlieus,test
12882,27.0,Central,test
12330,27.0,Central,test
13106,24.0,Central,test
17989,35.0,Purlieus,test
12355,34.0,Purlieus,test
18410,38.0,Purlieus,test
17258,33.0,Purlieus,test
18598,42.0,Purlieus,test
16812,12.0,Central,test
17464,36.0,Purlieus,test
18740,39.0,Purlieus,test
16371,42.0,Purlieus,test
11870,21.0,Central,test
11612,42.0,Purlieus,test
11124,62.0,Suburb,test
15328,34.0,Purlieus,test
19864,45.0,Purlieus,test
18936,60.0,Purlieus,test
17490,37.0,Purlieus,test
18390,46.0,Purlieus,test
18424,40.0,Purlieus,test
18125,43.0,Purlieus,test
17820,54.0,Purlieus,test
20134,37.0,Purlieus,test
13885,46.0,Purlieus,test
13510,34.0,Purlieus,test
12220,55.0,Purlieus,test
13486,48.0,Purlieus,test
15917,37.0,Purlieus,test
17240,40.0,Purlieus,test
14521,54.0,Purlieus,test
14005,34.0,Purlieus,test
18107,35.0,Purlieus,test
17779,43.0,Purlieus,test
19221,38.0,Purlieus,test
18778,41.0,Purlieus,test
12571,25.0,Central,test
19779,45.0,Purlieus,test
11216,48.0,Purlieus,test
12548,46.0,Purlieus,test
18585,33.0,Purlieus,test
18796,38.0,Purlieus,test
14973,40.0,Purlieus,test
15649,57.0,Purlieus,test
21030,45.0,Purlieus,test
19390,51.0,Purlieus,test
16209,29.0,Central,test
12012,48.0,Purlieus,test
18068,39.0,Purlieus,test
15510,49.0,Purlieus,test
13611,66.0,Suburb,test
14415,49.0,Purlieus,test
14457,42.0,Purlieus,test
19444,41.0,Purlieus,test
16634,33.0,Purlieus,test
14316,43.0,Purlieus,test
18287,15.0,Central,test
15662,23.0,Central,test
19973,21.0,Central,test
13360,43.0,Purlieus,test
14530,45.0,Purlieus,test
14423,44.0,Purlieus,test
12626,50.0,Purlieus,test
17368,45.0,Purlieus,test
17094,25.0,Central,test
14731,59.0,Purlieus,test
15094,51.0,Purlieus,test
18314,34.0,Purlieus,test
14070,43.0,Purlieus,test
16015,34.0,Purlieus,test
15483,41.0,Purlieus,test
15153,57.0,Purlieus,test
17197,24.0,Central,test
17415,45.0,Purlieus,test
13980,34.0,Purlieus,test
13797,38.0,Purlieus,test
11405,42.0,Purlieus,test
18126,23.0,Central,test
14806,28.0,Central,test
15111,38.0,Purlieus,test
13078,26.0,Central,test
11399,35.0,Purlieus,test
19968,27.0,Central,test
14647,28.0,Central,test
21204,44.0,Purlieus,test
11547,63.0,Suburb,test
17612,51.0,Purlieus,test
16168,30.0,Purlieus,test
17177,22.0,Central,test
21118,40.0,Purlieus,test
15674,39.0,Purlieus,test
12080,54.0,Purlieus,test
20995,24.0,Central,test
19290,33.0,Purlieus,test
14209,53.0,Purlieus,test
20324,47.0,Purlieus,test
20934,43.0,Purlieus,test
15994,43.0,Purlieus,test
19266,48.0,Purlieus,test
14380,35.0,Purlieus,test
20702,39.0,Purlieus,test
14083,25.0,Central,test
13619,33.0,Purlieus,test
11343,51.0,Purlieus,test
17829,47.0,Purlieus,test
15548,30.0,Purlieus,test
18604,61.0,Suburb,test
13253,57.0,Purlieus,test
17750,42.0,Purlieus,test
19788,45.0,Purlieus,test
19469,30.0,Purlieus,test
14193,28.0,Central,test
13091,47.0,Purlieus,test
18241,43.0,Purlieus,test
12352,36.0,Purlieus,test
17648,40.0,Purlieus,test
12598,40.0,Purlieus,test
11337,32.0,Purlieus,test
13538,36.0,Purlieus,test
15801,62.0,Suburb,test
17592,34.0,Purlieus,test
15358,54.0,Purlieus,test
19910,46.0,Purlieus,test
11767,36.0,Purlieus,test
13719,50.0,Purlieus,test
20957,67.0,Suburb,test
17348,17.0,Central,test
12213,47.0,Purlieus,test
13975,46.0,Purlieus,test
16588,45.0,Purlieus,test
21171,50.0,Purlieus,test
14174,38.0,Purlieus,test
16005,30.0,Purlieus,test
18257,52.0,Purlieus,test
20473,57.0,Purlieus,test
17098,36.0,Purlieus,test
20701,38.0,Purlieus,test
19599,19.0,Central,test
18303,39.0,Purlieus,test
19842,51.0,Purlieus,test
20905,54.0,Purlieus,test
11377,41.0,Purlieus,test
14874,41.0,Purlieus,test
16231,28.0,Central,test
16404,33.0,Purlieus,test
17241,36.0,Purlieus,test
16467,39.0,Purlieus,test
13925,38.0,Purlieus,test
14631,29.0,Central,test
20845,19.0,Central,test
18013,42.0,Purlieus,test
12827,32.0,Purlieus,test
14407,25.0,Central,test
20490,40.0,Purlieus,test
14890,44.0,Purlieus,test
14629,54.0,Purlieus,test
12965,33.0,Purlieus,test
13021,38.0,Purlieus,test
13729,48.0,Purlieus,test
20213,51.0,Purlieus,test
17581,56.0,Purlieus,test
15666,39.0,Purlieus,test
20981,55.0,Purlieus,test
15475,31.0,Purlieus,test
13144,32.0,Purlieus,test
20344,26.0,Central,test
15439,51.0,Purlieus,test
12418,35.0,Purlieus,test
14162,21.0,Central,test
12728,25.0,Central,test
12829,35.0,Purlieus,test
15360,25.0,Central,test
12777,54.0,Purlieus,test
16920,38.0,Purlieus,test
12670,43.0,Purlieus,test
16729,57.0,Purlieus,test
20038,26.0,Central,test
19051,37.0,Purlieus,test
15108,39.0,Purlieus,test
12805,39.0,Purlieus,test
19758,26.0,Central,test
12894,36.0,Purlieus,test
16170,51.0,Purlieus,test
17735,41.0,Purlieus,test
17424,35.0,Purlieus,test
20447,32.0,Purlieus,test
15821,49.0,Purlieus,test
20069,46.0,Purlieus,test
19289,45.0,Purlieus,test
11344,45.0,Purlieus,test
18074,49.0,Purlieus,test
13058,29.0,Central,test
17676,36.0,Purlieus,test
12724,39.0,Purlieus,test
17501,52.0,Purlieus,test
17740,36.0,Purlieus,test
20409,37.0,Purlieus,test
13514,28.0,Central,test
12713,38.0,Purlieus,test
11132,53.0,Purlieus,test
11271,39.0,Purlieus,test
20914,38.0,Purlieus,test
11750,43.0,Purlieus,test
21076,53.0,Purlieus,test
14136,19.0,Central,test
21097,43.0,Purlieus,test
14904,58.0,Purlieus,test
19564,41.0,Purlieus,test
11545,51.0,Purlieus,test
11104,39.0,Purlieus,test
12256,33.0,Purlieus,test
11784,44.0,Purlieus,test
16431,42.0,Purlieus,test
17185,39.0,Purlieus,test
20942,52.0,Purlieus,test
15893,22.0,Central,test
19530,47.0,Purlieus,test
18336,39.0,Purlieus,test
20431,23.0,Central,test
11936,41.0,Purlieus,test
14678,32.0,Purlieus,test
11410,61.0,Suburb,test
20531,50.0,Purlieus,test
18587,39.0,Purlieus,test
17746,19.0,Central,test
12658,57.0,Purlieus,test
11481,47.0,Purlieus,test
14646,24.0,Central,test
18095,50.0,Purlieus,test
20837,40.0,Purlieus,test
19500,38.0,Purlieus,test
17361,50.0,Purlieus,test
20982,48.0,Purlieus,test
16680,26.0,Central,test
12502,44.0,Purlieus,test
15814,47.0,Purlieus,test
17044,45.0,Purlieus,test
19650,47.0,Purlieus,test
19195,52.0,Purlieus,test
16136,35.0,Purlieus,test
20254,32.0,Purlieus,test
11898,52.0,Purlieus,test
17661,33.0,Purlieus,test
19184,42.0,Purlieus,test
14372,30.0,Purlieus,test
16963,64.0,Suburb,test
19907,44.0,Purlieus,test
15382,61.0,Suburb,test
15383,47.0,Purlieus,test
14200,42.0,Purlieus,test
20030,29.0,Central,test
18928,49.0,Purlieus,test
13383,51.0,Purlieus,test
12446,38.0,Purlieus,test
20643,39.0,Purlieus,test
11275,23.0,Central,test
15583,37.0,Purlieus,test
14090,20.0,Central,test
13606,38.0,Purlieus,test
18353,53.0,Purlieus,test
20396,39.0,Purlieus,test
15121,42.0,Purlieus,test
14722,44.0,Purlieus,test
12998,53.0,Purlieus,test
14795,43.0,Purlieus,test
19722,54.0,Purlieus,test
12603,60.0,Purlieus,test
11724,50.0,Purlieus,test
11416,25.0,Central,test
15308,39.0,Purlieus,test
12743,53.0,Purlieus,test
16344,26.0,Central,test
14902,39.0,Purlieus,test
16459,46.0,Purlieus,test
16792,34.0,Purlieus,test
20791,31.0,Purlieus,test
19797,40.0,Purlieus,test
14125,34.0,Purlieus,test
11638,48.0,Purlieus,test
11712,53.0,Purlieus,test
14642,49.0,Purlieus,test
18593,54.0,Purlieus,test
18167,44.0,Purlieus,test
11360,41.0,Purlieus,test
11865,32.0,Purlieus,test
13519,35.0,Purlieus,test
20178,37.0,Purlieus,test
16919,35.0,Purlieus,test
20770,32.0,Purlieus,test
21154,45.0,Purlieus,test
18192,39.0,Purlieus,test
11247,38.0,Purlieus,test
19074,32.0,Purlieus,test
13552,49.0,Purlieus,test
20031,34.0,Purlieus,test
17069,32.0,Purlieus,test
20647,41.0,Purlieus,test
19494,51.0,Purlieus,test
15891,33.0,Purlieus,test
12906,46.0,Purlieus,test
17062,35.0,Purlieus,test
18147,47.0,Purlieus,test
11487,43.0,Purlieus,test
12755,38.0,Purlieus,test
19669,31.0,Purlieus,test
19018,34.0,Purlieus,test
11420,44.0,Purlieus,test
16302,59.0,Purlieus,test
20532,65.0,Suburb,test
13860,46.0,Purlieus,test
19176,48.0,Purlieus,test
11608,56.0,Purlieus,test
18477,53.0,Purlieus,test
21130,26.0,Central,test
14298,27.0,Central,test
17097,26.0,Central,test
18570,53.0,Purlieus,test
19049,34.0,Purlieus,test
12241,37.0,Purlieus,test
12547,41.0,Purlieus,test
20699,29.0,Central,test
14943,43.0,Purlieus,test
12787,50.0,Purlieus,test
17554,21.0,Central,test
18971,41.0,Purlieus,test
13112,38.0,Purlieus,test
14829,16.0,Central,test
18497,42.0,Purlieus,test
16586,48.0,Purlieus,test
12008,39.0,Purlieus,test
11220,39.0,Purlieus,test
14376,40.0,Purlieus,test
20910,41.0,Purlieus,test
20171,39.0,Purlieus,test
15650,38.0,Purlieus,test
18308,34.0,Purlieus,test
12613,47.0,Purlieus,test
12438,33.0,Purlieus,test
18331,42.0,Purlieus,test
18219,43.0,Purlieus,test
15207,46.0,Purlieus,test
20646,39.0,Purlieus,test
12279,16.0,Central,test
13179,60.0,Purlieus,test
16200,52.0,Purlieus,test
17320,36.0,Purlieus,test
19267,26.0,Central,test
20112,43.0,Purlieus,test
16832,36.0,Purlieus,test
13768,32.0,Purlieus,test
16563,24.0,Central,test
11301,42.0,Purlieus,test
14303,34.0,Purlieus,test
15846,29.0,Central,test
13548,60.0,Purlieus,test
20422,40.0,Purlieus,test
14682,58.0,Purlieus,test
13156,57.0,Purlieus,test
16948,57.0,Purlieus,test
17950,34.0,Purlieus,test
20847,42.0,Purlieus,test
19908,49.0,Purlieus,test
19115,45.0,Purlieus,test
15091,54.0,Purlieus,test
14624,44.0,Purlieus,test
15576,35.0,Purlieus,test
11736,35.0,Purlieus,test
11169,61.0,Suburb,test
15758,32.0,Purlieus,test
15782,36.0,Purlieus,test
11979,42.0,Purlieus,test
18565,45.0,Purlieus,test
11161,39.0,Purlieus,test
18067,53.0,Purlieus,test
17998,49.0,Purlieus,test
16726,38.0,Purlieus,test
19216,37.0,Purlieus,test
17277,55.0,Purlieus,test
14104,65.0,Suburb,test
21003,47.0,Purlieus,test
13441,40.0,Purlieus,test
13024,33.0,Purlieus,test
17819,55.0,Purlieus,test
21136,48.0,Purlieus,test
11266,55.0,Purlieus,test
16522,45.0,Purlieus,test
20087,44.0,Purlieus,test
12973,21.0,Central,test
15029,27.0,Central,test
11804,51.0,Purlieus,test
11321,42.0,Purlieus,test
19145,18.0,Central,test
20470,39.0,Purlieus,test
15471,46.0,Purlieus,test
15155,40.0,Purlieus,test
17077,50.0,Purlieus,test
11171,28.0,Central,test
20362,34.0,Purlieus,test
11667,57.0,Purlieus,test
21172,46.0,Purlieus,test
16672,42.0,Purlieus,test
17005,41.0,Purlieus,test
11523,57.0,Purlieus,test
20898,25.0,Central,test
11413,22.0,Central,test
12221,47.0,Purlieus,test
14715,67.0,Suburb,test
18903,57.0,Purlieus,test
18066,47.0,Purlieus,test
16889,44.0,Purlieus,test
12987,17.0,Central,test
14401,34.0,Purlieus,test
12312,19.0,Central,test
17344,40.0,Purlieus,test
17114,29.0,Central,test
19701,31.0,Purlieus,test
15217,19.0,Central,test
11954,38.0,Purlieus,test
16988,46.0,Purlieus,test
20814,35.0,Purlieus,test
18456,51.0,Purlieus,test
21048,35.0,Purlieus,test
13307,56.0,Purlieus,test
14236,29.0,Central,test
12862,24.0,Central,test
11681,35.0,Purlieus,test
15235,56.0,Purlieus,test
13059,33.0,Purlieus,test
18978,53.0,Purlieus,test
11569,54.0,Purlieus,test
20200,60.0,Purlieus,test
16334,65.0,Suburb,test
15394,27.0,Central,test
12836,29.0,Central,test
11818,48.0,Purlieus,test
17626,43.0,Purlieus,test
14609,27.0,Central,test
21189,33.0,Purlieus,test
14213,37.0,Purlieus,test
18682,42.0,Purlieus,test
13458,50.0,Purlieus,test
14235,40.0,Purlieus,test
12440,46.0,Purlieus,test
18786,34.0,Purlieus,test
19836,46.0,Purlieus,test
13402,34.0,Purlieus,test
19857,41.0,Purlieus,test
18347,46.0,Purlieus,test
20655,42.0,Purlieus,test
19804,58.0,Purlieus,test
12609,50.0,Purlieus,test
15867,40.0,Purlieus,test
12898,37.0,Purlieus,test
19920,25.0,Central,test
15718,28.0,Central,test
18655,37.0,Purlieus,test
17725,35.0,Purlieus,test
14969,43.0,Purlieus,test
19105,39.0,Purlieus,test
14124,48.0,Purlieus,test
16868,37.0,Purlieus,test
12532,29.0,Central,test
16839,30.0,Purlieus,test
17154,24.0,Central,test
11324,32.0,Purlieus,test
15549,34.0,Purlieus,test
13249,24.0,Central,test
13453,30.0,Purlieus,test
13591,31.0,Purlieus,test
15495,43.0,Purlieus,test
20489,49.0,Purlieus,test
13599,47.0,Purlieus,test
11714,37.0,Purlieus,test
18411,30.0,Purlieus,test
17396,40.0,Purlieus,test
20547,40.0,Purlieus,test
19862,28.0,Central,test
14109,47.0,Purlieus,test
18823,39.0,Purlieus,test
13546,31.0,Purlieus,test
15595,41.0,Purlieus,test
17332,47.0,Purlieus,test
14093,28.0,Central,test
11332,25.0,Central,test
13624,42.0,Purlieus,test
15669,23.0,Central,test
15720,47.0,Purlieus,test
16176,42.0,Purlieus,test
18039,29.0,Central,test
19462,41.0,Purlieus,test
13863,38.0,Purlieus,test
20916,30.0,Purlieus,test
11967,37.0,Purlieus,test
17906,42.0,Purlieus,test
17856,33.0,Purlieus,test
13936,42.0,Purlieus,test
15620,42.0,Purlieus,test
11626,66.0,Suburb,test
11558,56.0,Purlieus,test
11733,35.0,Purlieus,test
13224,46.0,Purlieus,test
17032,46.0,Purlieus,test
21050,34.0,Purlieus,test
18405,34.0,Purlieus,test
19995,44.0,Purlieus,test
19260,51.0,Purlieus,test
19463,22.0,Central,test
18580,37.0,Purlieus,test
11258,28.0,Central,test
11660,48.0,Purlieus,test
15312,55.0,Purlieus,test
15264,27.0,Central,test
16402,23.0,Central,test
20767,27.0,Central,test
20336,43.0,Purlieus,test
16611,43.0,Purlieus,test
12154,49.0,Purlieus,test
13526,48.0,Purlieus,test
20900,36.0,Purlieus,test
19014,34.0,Purlieus,test
15760,46.0,Purlieus,test
19812,39.0,Purlieus,test
21059,31.0,Purlieus,test
15676,53.0,Purlieus,test
20718,20.0,Central,test
15998,37.0,Purlieus,test
13755,32.0,Purlieus,test
13367,39.0,Purlieus,test
17732,37.0,Purlieus,test
18201,33.0,Purlieus,test
18802,33.0,Purlieus,test
13133,47.0,Purlieus,test
15905,35.0,Purlieus,test
20970,35.0,Purlieus,test
15406,36.0,Purlieus,test
19164,36.0,Purlieus,test
16262,41.0,Purlieus,test
