,order_id,order_value,promo_type
70494,89047062,38,no_promo
70495,89029144,23,no_promo
70496,88984392,36,no_promo
70497,88982045,34,no_promo
70498,89038555,36,no_promo
70499,88986751,32,SALE15
70500,89070338,17,no_promo
70501,88991417,20,no_promo
70502,89073370,21,no_promo
70503,88988641,20,SALE15
70504,89042580,24,no_promo
70505,88985000,28,no_promo
70506,89023349,40,no_promo
70507,89048006,24,no_promo
70508,89024116,16,no_promo
70509,88993111,26,no_promo
70510,89067653,17,no_promo
70511,89009593,23,no_promo
70512,89043033,35,SALE15
70513,89048458,42,no_promo
70514,88994732,39,no_promo
70515,89006972,11,no_promo
70516,89042933,26,no_promo
70517,89061816,34,SALE15
70518,89036658,21,no_promo
70519,89047270,38,no_promo
70520,89047397,28,no_promo
70521,89068523,32,no_promo
70522,88986111,26,no_promo
70523,89066748,37,no_promo
70524,89014781,29,no_promo
70525,89067865,25,no_promo
70526,89064430,41,no_promo
70527,89033847,41,no_promo
70528,89024119,18,no_promo
70529,88995478,29,no_promo
70530,88996912,32,SALE15
70531,89021392,22,no_promo
70532,89039612,26,no_promo
70533,89005356,20,no_promo
70534,89001934,28,SALE15
70535,88998576,35,no_promo
70536,88991367,30,no_promo
70537,88994426,32,no_promo
70538,89058781,27,no_promo
70539,88990334,16,no_promo
70540,89016456,28,no_promo
70541,89051930,27,no_promo
70542,89063394,30,no_promo
70543,88983958,47,no_promo
70544,89017137,21,no_promo
70545,88992606,14,no_promo
70546,89065951,28,no_promo
70547,89060489,27,no_promo
70548,89026326,20,no_promo
70549,89065442,22,no_promo
70550,89059972,21,no_promo
70551,89053178,32,SALE15
70552,88999707,28,no_promo
70553,88997879,35,no_promo
70554,88997456,27,no_promo
70555,89034523,27,no_promo
70556,89034829,30,no_promo
70557,89051575,18,no_promo
70558,88996825,35,SALE15
70559,88997367,30,SALE15
70560,89019960,16,no_promo
70561,89026960,30,no_promo
70562,89065464,21,no_promo
70563,88992341,41,no_promo
70564,89055829,7,SALE15
70565,89065161,29,no_promo
70566,88982951,43,no_promo
70567,89036877,44,SALE15
70568,89032360,23,no_promo
70569,89022382,20,no_promo
70570,89051158,33,no_promo
70571,89008045,10,no_promo
70572,89058466,33,no_promo
70573,89063187,27,no_promo
70574,89015644,28,no_promo
70575,88983811,24,no_promo
70576,89067126,21,SALE15
70577,88995537,13,no_promo
70578,89046809,22,no_promo
70579,88977965,27,no_promo
70580,89029096,36,no_promo
70581,89013084,32,no_promo
70582,89073743,30,no_promo
70583,89063768,32,no_promo
70584,89007530,31,SALE15
70585,89006619,19,no_promo
70586,89007376,32,no_promo
70587,89038920,8,SALE15
70588,89027985,24,no_promo
70589,89025187,38,SALE15
70590,89012476,16,no_promo
70591,89005022,18,no_promo
70592,89068243,35,no_promo
70593,89029126,29,no_promo
70594,88978750,46,no_promo
70595,89017527,39,no_promo
70596,89054153,40,no_promo
70597,89019594,41,no_promo
70598,89056514,32,no_promo
70599,88980040,37,no_promo
70600,89065534,34,no_promo
70601,89045989,35,no_promo
70602,89061676,34,no_promo
70603,89071085,32,no_promo
70604,88990394,17,no_promo
70605,89029400,26,no_promo
70606,89016836,41,no_promo
70607,88984998,24,no_promo
70608,89021458,50,no_promo
70609,89003425,31,no_promo
70610,89057644,40,no_promo
70611,88984328,42,no_promo
70612,89064546,34,no_promo
70613,89042388,39,no_promo
70614,89022460,44,no_promo
70615,89030080,43,no_promo
70616,89020422,16,no_promo
70617,89004930,36,no_promo
70618,89004891,18,no_promo
70619,89041185,28,no_promo
70620,89013594,25,no_promo
70621,88996178,32,SALE15
70622,88982566,36,no_promo
70623,89049037,26,no_promo
70624,89035503,29,no_promo
70625,89058129,19,no_promo
70626,88996228,30,no_promo
70627,88988668,26,no_promo
70628,89061472,37,no_promo
70629,89010958,26,SALE15
70630,88989215,23,no_promo
70631,89014896,28,no_promo
70632,89020659,14,no_promo
70633,89017131,42,no_promo
70634,89016440,35,no_promo
70635,89048126,36,no_promo
70636,89044391,16,no_promo
70637,89068066,28,no_promo
70638,89060095,15,SALE15
70639,89067332,29,no_promo
70640,89024093,30,no_promo
70641,89034035,23,no_promo
70642,89012901,30,no_promo
70643,89076439,27,no_promo
70644,89020038,23,no_promo
70645,89012689,40,no_promo
70646,89052150,36,no_promo
70647,89067603,40,SALE15
70648,88992976,25,no_promo
70649,89033590,35,no_promo
70650,89056626,30,no_promo
70651,89076619,35,no_promo
70652,88980033,41,SALE15
70653,89049613,17,no_promo
70654,89021353,29,no_promo
70655,89006603,34,SALE15
70656,88996593,31,no_promo
70657,89057614,32,no_promo
70658,88989818,25,no_promo
70659,89026843,38,SALE15
70660,89072497,38,no_promo
70661,89073323,21,no_promo
70662,89004988,40,no_promo
70663,89013770,26,no_promo
70664,88983759,31,no_promo
70665,88985952,17,SALE15
70666,89066744,26,no_promo
70667,89023852,38,no_promo
70668,88982519,29,no_promo
70669,89036834,27,no_promo
70670,89060418,35,no_promo
70671,89019819,56,SALE15
70672,89051462,14,no_promo
70673,88994353,15,SALE15
70674,89031212,4,no_promo
70675,88991560,37,no_promo
70676,89047681,34,no_promo
70677,89035857,20,no_promo
70678,89056708,31,no_promo
70679,88979506,31,SALE15
70680,89051544,47,no_promo
70681,89019956,26,no_promo
70682,89017582,39,SALE15
70683,89011793,24,no_promo
70684,89055990,27,SALE15
70685,89070908,44,no_promo
70686,89035178,19,no_promo
70687,89003770,23,no_promo
70688,88981956,32,no_promo
70689,89058263,33,no_promo
70690,89073961,28,no_promo
70691,89012458,39,no_promo
70692,89043923,23,no_promo
70693,89032947,30,no_promo
70694,88993152,24,no_promo
70695,89011962,42,no_promo
70696,89001303,26,no_promo
70697,89061180,36,no_promo
70698,89015242,17,no_promo
70699,88982385,28,no_promo
70700,89029339,27,no_promo
70701,88992787,13,no_promo
70702,89041942,37,no_promo
70703,89039031,27,no_promo
70704,89002922,29,no_promo
70705,88999031,22,no_promo
70706,89068281,37,no_promo
70707,89019172,20,no_promo
70708,89025701,30,no_promo
70709,89029602,25,no_promo
70710,89052567,19,no_promo
70711,89006738,38,no_promo
70712,89023649,21,no_promo
70713,88986156,16,no_promo
70714,89055294,30,SALE15
70715,89058572,34,no_promo
70716,89037904,39,no_promo
70717,88993697,2,no_promo
70718,89027518,29,no_promo
70719,89062251,40,SALE15
70720,89057247,42,no_promo
70721,89075643,44,no_promo
70722,89045893,33,no_promo
70723,89012040,14,no_promo
70724,89022990,10,no_promo
70725,88986239,32,no_promo
70726,89004600,21,SALE15
70727,88997608,33,SALE15
70728,89028128,12,no_promo
70729,89000548,28,no_promo
70730,89070284,39,no_promo
70731,89034912,21,no_promo
70732,89010414,20,SALE15
70733,88995953,27,SALE15
70734,89071930,27,no_promo
70735,89028847,38,no_promo
70736,89034710,19,no_promo
70737,89069244,13,SALE15
70738,88985460,33,no_promo
70739,89018984,34,no_promo
70740,89050337,42,SALE15
70741,89070336,45,SALE15
70742,89048146,28,no_promo
70743,89039921,37,no_promo
70744,89020821,30,no_promo
70745,88996838,15,no_promo
70746,89045395,31,no_promo
70747,89073940,36,no_promo
70748,89044623,29,no_promo
70749,89026590,32,SALE15
70750,88994295,21,SALE15
70751,89066900,26,no_promo
70752,88991636,37,no_promo
70753,89010884,29,no_promo
70754,88980276,32,no_promo
70755,89075430,25,no_promo
70756,89036805,31,SALE15
70757,88990599,40,no_promo
70758,89075699,31,SALE15
70759,88999347,11,no_promo
70760,89065934,26,no_promo
70761,89010877,30,no_promo
70762,89009050,30,no_promo
70763,89056144,32,no_promo
70764,89000063,35,no_promo
70765,89014032,25,SALE15
70766,89067376,32,no_promo
70767,88993427,37,no_promo
70768,89040964,35,no_promo
70769,89062306,41,no_promo
70770,88986865,30,no_promo
70771,88978661,32,no_promo
70772,89066028,32,no_promo
70773,89059339,26,no_promo
70774,89065451,17,SALE15
70775,89010512,35,no_promo
70776,89032891,20,no_promo
70777,88997739,19,SALE15
70778,88997271,24,no_promo
70779,88983215,25,no_promo
70780,89013487,32,no_promo
70781,89011440,30,no_promo
70782,88984956,36,no_promo
70783,89058293,24,no_promo
70784,88991288,21,no_promo
70785,89076336,21,no_promo
70786,89003397,32,no_promo
70787,88982170,41,no_promo
70788,88987116,43,no_promo
70789,89007372,35,no_promo
70790,89049768,32,no_promo
70791,89020584,15,SALE15
70792,89067408,17,no_promo
70793,89044456,17,no_promo
70794,89009140,35,no_promo
70795,89005498,24,no_promo
70796,88992619,11,SALE15
70797,88977798,24,no_promo
70798,89026212,39,no_promo
70799,89050789,19,no_promo
70800,89028218,25,no_promo
70801,89042217,35,no_promo
70802,89068431,38,no_promo
70803,89053056,24,no_promo
70804,89056806,28,no_promo
70805,89048744,38,no_promo
70806,88985268,22,no_promo
70807,89002952,45,no_promo
70808,89061793,40,SALE15
70809,89002710,32,no_promo
70810,89008194,26,no_promo
70811,89016448,11,no_promo
70812,89044130,27,no_promo
70813,88997610,30,no_promo
70814,89060404,35,no_promo
70815,88988046,44,no_promo
70816,88998338,26,SALE15
70817,89038528,32,SALE15
70818,89000482,36,no_promo
70819,89023416,39,SALE15
70820,89070798,30,no_promo
70821,88988019,29,no_promo
70822,89056121,27,no_promo
70823,89027749,36,no_promo
70824,89031906,37,no_promo
70825,89020693,28,no_promo
70826,89028591,30,no_promo
70827,89054402,50,SALE15
70828,89054553,21,no_promo
70829,89018720,19,no_promo
70830,89033646,24,no_promo
70831,89070094,32,no_promo
70832,89034083,30,no_promo
70833,89032293,31,no_promo
70834,89042553,27,no_promo
70835,88996499,23,no_promo
70836,89016468,36,no_promo
70837,89017408,27,no_promo
70838,89076961,21,no_promo
70839,89064387,28,no_promo
70840,89028035,33,no_promo
70841,89013544,40,SALE15
70842,88991609,35,no_promo
70843,89017800,22,SALE15
70844,89022125,25,no_promo
70845,89062919,24,no_promo
70846,89021505,14,no_promo
70847,88988239,40,no_promo
70848,88977747,39,no_promo
70849,89069511,20,no_promo
70850,89015788,28,no_promo
70851,89021360,30,SALE15
70852,88988935,4,no_promo
70853,88994547,24,no_promo
70854,88984665,19,no_promo
70855,88992679,40,no_promo
70856,89044417,42,no_promo
70857,89056581,19,no_promo
70858,89034659,45,no_promo
70859,88986269,38,no_promo
70860,88985437,19,no_promo
70861,89011462,20,no_promo
70862,89013609,31,no_promo
70863,89023837,17,no_promo
70864,89017209,37,no_promo
70865,88998798,23,no_promo
70866,89046808,35,no_promo
70867,89026705,30,no_promo
70868,89071539,27,SALE15
70869,89074247,28,no_promo
70870,89055793,31,no_promo
70871,88983509,28,SALE15
70872,88980467,27,no_promo
70873,89042651,33,no_promo
70874,89021968,26,no_promo
70875,89021536,37,no_promo
70876,89042228,20,no_promo
70877,89053412,22,no_promo
70878,88987083,45,no_promo
70879,88997037,28,no_promo
70880,89027843,39,SALE15
70881,88977901,30,no_promo
70882,89076677,27,no_promo
70883,88998589,26,no_promo
70884,89011931,21,no_promo
70885,88989521,21,no_promo
70886,89076879,36,no_promo
70887,89046672,31,no_promo
70888,89036692,29,no_promo
70889,89048444,29,no_promo
70890,89076924,40,no_promo
70891,89061438,26,no_promo
70892,89048254,32,no_promo
70893,89060089,28,no_promo
70894,89022750,27,no_promo
70895,89000000,37,no_promo
70896,89047791,31,no_promo
70897,89000433,36,no_promo
70898,89054037,42,no_promo
70899,89007991,29,no_promo
70900,89016031,24,no_promo
70901,89041973,35,no_promo
70902,89069872,30,no_promo
70903,89029290,35,no_promo
70904,89007556,33,SALE15
70905,89015350,26,no_promo
70906,88998347,43,no_promo
70907,89043932,25,no_promo
70908,88979987,28,no_promo
70909,88991718,33,no_promo
70910,89061414,35,SALE15
70911,89054470,37,no_promo
70912,89068370,21,no_promo
70913,89060320,38,no_promo
70914,89007266,44,SALE15
70915,89004665,14,SALE15
70916,89012981,43,no_promo
70917,88999314,18,no_promo
70918,89055304,25,no_promo
70919,89070159,36,no_promo
70920,89041613,30,no_promo
70921,89060832,45,SALE15
70922,89070037,31,no_promo
70923,89040345,28,no_promo
70924,89033820,33,no_promo
70925,89075633,39,no_promo
70926,89024169,44,no_promo
70927,89048578,32,no_promo
70928,89046309,34,no_promo
70929,89040120,21,no_promo
70930,88982393,32,SALE15
70931,88996424,15,no_promo
70932,89054170,32,no_promo
70933,89044708,15,no_promo
70934,88987898,51,no_promo
70935,89017992,18,no_promo
70936,88979400,17,SALE15
70937,88997621,27,no_promo
70938,89053694,22,no_promo
70939,89018707,23,no_promo
70940,89032667,40,no_promo
70941,89067781,24,no_promo
70942,89066111,35,no_promo
70943,88980268,47,SALE15
70944,89035055,40,no_promo
70945,89002188,28,no_promo
70946,89004696,30,no_promo
70947,89035242,25,no_promo
70948,89063773,31,no_promo
70949,89074803,38,no_promo
70950,89075102,13,no_promo
70951,89076698,28,no_promo
70952,89061446,48,no_promo
70953,89059703,31,no_promo
70954,88993914,24,no_promo
70955,89042230,36,no_promo
70956,88992637,9,no_promo
70957,89036532,31,no_promo
70958,89009496,42,no_promo
70959,88988628,20,SALE15
70960,89076796,17,no_promo
70961,89057891,34,no_promo
70962,89062381,24,no_promo
70963,89017936,23,no_promo
70964,89067969,35,no_promo
70965,89009390,16,no_promo
70966,88993715,46,no_promo
70967,89075149,28,no_promo
70968,89070704,38,no_promo
70969,88979893,30,no_promo
70970,89070390,34,no_promo
70971,89055632,18,no_promo
70972,89058211,25,SALE15
70973,89069856,33,no_promo
70974,88979206,38,no_promo
70975,89014637,36,no_promo
70976,88981892,33,no_promo
70977,88993256,25,no_promo
70978,89029042,22,no_promo
70979,89075961,40,no_promo
70980,89031170,37,no_promo
70981,89031591,30,no_promo
70982,89007541,35,no_promo
70983,88990504,29,no_promo
70984,89072550,22,no_promo
70985,89033981,28,SALE15
70986,89037118,31,no_promo
70987,88981641,33,SALE15
70988,89026402,25,no_promo
70989,89016491,35,no_promo
70990,89022438,12,no_promo
70991,89011806,27,no_promo
70992,89060823,37,no_promo
70993,89076806,27,no_promo
70994,89003548,20,no_promo
70995,89009047,25,no_promo
70996,89067460,38,no_promo
70997,89040647,31,no_promo
70998,89047946,31,no_promo
70999,89075792,23,no_promo
71000,89028808,20,no_promo
71001,89059208,29,no_promo
71002,89001757,29,SALE15
71003,88994855,27,no_promo
71004,89012110,30,no_promo
71005,89032247,9,no_promo
71006,89057370,39,no_promo
71007,89047650,16,no_promo
71008,89068490,27,no_promo
71009,88978627,15,SALE15
71010,89066814,13,no_promo
71011,89012949,31,no_promo
71012,89012111,30,no_promo
71013,89075475,18,no_promo
71014,89060779,36,no_promo
71015,89075869,31,SALE15
71016,88985020,25,no_promo
71017,89019071,22,no_promo
71018,89044764,40,no_promo
71019,88981689,38,no_promo
71020,89071066,29,no_promo
71021,89045070,24,no_promo
71022,89052523,18,no_promo
71023,89056903,29,no_promo
71024,89069763,30,no_promo
71025,89025118,25,no_promo
71026,89054469,20,no_promo
71027,89048577,41,SALE15
71028,89013541,35,no_promo
71029,89054207,38,no_promo
71030,88984438,28,no_promo
71031,89020643,43,no_promo
71032,89013615,38,no_promo
71033,88980952,27,no_promo
71034,88999527,24,no_promo
71035,89005079,36,no_promo
71036,89042792,32,no_promo
71037,89018643,35,no_promo
71038,89031225,30,no_promo
71039,89033344,25,no_promo
71040,89076371,44,SALE15
71041,89051008,33,no_promo
71042,89033989,20,no_promo
71043,89076187,13,no_promo
71044,89049559,28,no_promo
71045,89017099,34,no_promo
71046,89053930,34,no_promo
71047,89050875,21,no_promo
71048,89077267,18,no_promo
71049,89073381,28,no_promo
71050,88997274,28,no_promo
71051,89012622,20,no_promo
71052,89057832,24,no_promo
71053,89053438,33,no_promo
71054,88978081,29,no_promo
71055,89058369,27,no_promo
71056,89020969,26,no_promo
71057,88990846,44,no_promo
71058,89069788,28,no_promo
71059,89013011,31,no_promo
71060,89013969,38,no_promo
71061,88989360,19,no_promo
71062,89073592,33,no_promo
71063,89069049,29,no_promo
71064,89045224,43,no_promo
71065,89034022,16,no_promo
71066,89071316,32,no_promo
71067,89041666,24,no_promo
71068,89060426,33,no_promo
71069,89066687,29,no_promo
71070,89045189,23,no_promo
71071,89064491,39,no_promo
71072,89057577,23,SALE15
71073,89072806,32,no_promo
71074,89016835,26,no_promo
71075,89073821,25,no_promo
71076,89001685,34,no_promo
71077,89029767,29,no_promo
71078,88985001,32,no_promo
71079,88979150,24,no_promo
71080,88994439,27,no_promo
71081,89010701,23,no_promo
71082,88979500,36,no_promo
71083,89001288,40,SALE15
71084,89045011,29,no_promo
71085,89071773,45,no_promo
71086,89044470,23,no_promo
71087,89023486,28,SALE15
71088,89077067,16,no_promo
71089,88996581,26,no_promo
71090,89002269,28,no_promo
71091,88979461,20,no_promo
71092,89023526,23,no_promo
71093,89029041,34,no_promo
71094,89034891,29,no_promo
71095,89067175,23,no_promo
71096,89048406,18,no_promo
71097,88980651,22,no_promo
71098,88980866,55,no_promo
71099,89019930,12,no_promo
71100,88995843,15,SALE15
71101,89065327,39,no_promo
71102,89011487,35,no_promo
71103,88986206,27,no_promo
71104,89073543,53,no_promo
71105,89010371,26,no_promo
71106,88980879,49,no_promo
71107,89060264,35,no_promo
71108,89042602,14,no_promo
71109,89051211,18,no_promo
71110,88992278,30,no_promo
71111,88978372,19,no_promo
71112,88997351,11,SALE15
71113,89000346,27,no_promo
71114,88983323,30,no_promo
71115,89042439,25,no_promo
71116,89068961,23,no_promo
71117,89011325,39,SALE15
71118,88996093,22,no_promo
71119,89045170,30,no_promo
71120,88990910,16,no_promo
71121,89053536,43,no_promo
71122,89067584,10,SALE15
71123,89048016,16,no_promo
71124,89067225,15,no_promo
71125,89021922,22,no_promo
71126,89027766,37,SALE15
71127,89022296,29,no_promo
71128,89011606,27,no_promo
71129,88979519,30,SALE15
71130,89031007,22,no_promo
71131,89027056,32,no_promo
71132,89017163,27,no_promo
71133,88982874,24,no_promo
71134,89013775,36,no_promo
71135,88983906,31,no_promo
71136,89004953,29,no_promo
71137,88995484,18,no_promo
71138,88979454,22,no_promo
71139,89011627,30,no_promo
71140,89060051,43,SALE15
71141,88980398,38,SALE15
71142,89055833,32,no_promo
71143,89024639,31,no_promo
71144,89029630,23,no_promo
71145,89053612,31,no_promo
71146,89009941,31,no_promo
71147,89058786,23,no_promo
71148,89015721,23,no_promo
71149,88992922,23,no_promo
71150,89051322,37,no_promo
71151,89056486,39,no_promo
71152,88981968,29,SALE15
71153,89034227,38,no_promo
71154,89043398,38,no_promo
71155,88994799,33,no_promo
71156,89014106,22,no_promo
71157,88996445,29,no_promo
71158,88984927,27,no_promo
71159,88994717,42,no_promo
71160,89022766,18,no_promo
71161,89069351,46,no_promo
71162,88992694,31,no_promo
71163,89069383,27,no_promo
71164,88986807,21,no_promo
71165,89071501,29,no_promo
71166,89039732,8,no_promo
71167,88981709,26,no_promo
71168,89012546,37,no_promo
71169,89023513,30,no_promo
71170,89039945,25,no_promo
71171,88982304,17,no_promo
71172,89050146,40,no_promo
71173,88984906,31,no_promo
71174,89018117,20,SALE15
71175,89053296,37,no_promo
71176,89022388,27,no_promo
71177,89017893,34,no_promo
71178,89058823,37,no_promo
71179,89070122,20,no_promo
71180,89074737,35,no_promo
71181,88986781,28,SALE15
71182,89022035,46,SALE15
71183,89037608,26,no_promo
71184,89045786,36,no_promo
71185,88986447,32,SALE15
71186,88980462,23,no_promo
71187,89006680,24,no_promo
71188,89042046,24,no_promo
71189,89028259,32,no_promo
71190,89065665,31,no_promo
71191,89016959,19,no_promo
71192,89042029,49,SALE15
71193,89067935,21,no_promo
71194,89012510,18,no_promo
71195,88987983,35,no_promo
71196,89020751,26,no_promo
71197,89073928,23,no_promo
71198,88981772,25,no_promo
71199,89015853,32,no_promo
71200,88984070,24,SALE15
71201,89036082,30,no_promo
71202,89070175,19,no_promo
71203,89061643,31,no_promo
71204,89050947,33,no_promo
71205,89021713,15,no_promo
71206,89063322,33,no_promo
71207,89018528,21,no_promo
71208,89009584,30,no_promo
71209,89003237,33,no_promo
71210,89052126,28,no_promo
71211,88997979,19,no_promo
71212,89036268,25,no_promo
71213,89034218,36,no_promo
71214,89059984,36,no_promo
71215,89029908,35,no_promo
71216,89047362,40,no_promo
71217,89014624,24,no_promo
71218,89051644,35,no_promo
71219,89052386,31,no_promo
71220,89042716,18,no_promo
71221,88997632,37,no_promo
71222,89039976,29,no_promo
71223,88996484,31,no_promo
71224,89032729,19,no_promo
71225,89040332,26,no_promo
71226,89054238,37,no_promo
71227,89020875,40,no_promo
71228,89032380,26,no_promo
71229,89073157,45,no_promo
71230,88994441,35,no_promo
71231,89050105,22,SALE15
71232,89014002,40,SALE15
71233,88998055,29,no_promo
71234,89029588,32,no_promo
71235,89034097,32,no_promo
71236,89042701,31,no_promo
71237,89046427,37,no_promo
71238,89045868,33,no_promo
71239,89048580,38,SALE15
71240,89011282,40,SALE15
71241,89071820,25,no_promo
71242,89026714,33,no_promo
71243,89042897,39,no_promo
71244,89072269,26,no_promo
71245,89073034,43,no_promo
71246,89067739,39,no_promo
71247,89023418,32,no_promo
71248,89001362,22,no_promo
71249,89017696,40,no_promo
71250,88999917,14,no_promo
71251,89074214,40,no_promo
71252,88985900,16,no_promo
71253,89039485,27,no_promo
71254,89069468,14,SALE15
71255,89076300,26,no_promo
71256,89019423,30,no_promo
71257,89049621,29,no_promo
71258,89042601,37,no_promo
71259,89029670,39,no_promo
71260,88994347,28,no_promo
71261,88997071,23,no_promo
71262,88992170,32,no_promo
71263,89030413,40,no_promo
71264,89028478,28,no_promo
71265,89071836,27,no_promo
71266,88983675,23,no_promo
71267,89054782,33,no_promo
71268,88983789,38,no_promo
71269,88982592,34,no_promo
71270,88995628,27,no_promo
71271,89054330,41,no_promo
71272,89077548,7,no_promo
71273,88987894,34,no_promo
71274,89064080,18,no_promo
71275,89011269,15,no_promo
71276,89044954,25,no_promo
71277,88989185,34,no_promo
71278,88979999,36,no_promo
71279,89057005,36,no_promo
71280,89054436,23,no_promo
71281,89066526,12,SALE15
71282,89067959,38,SALE15
71283,88978706,35,no_promo
71284,89017526,40,no_promo
71285,89000299,27,no_promo
71286,88982735,25,no_promo
71287,88986435,30,no_promo
71288,89028983,28,no_promo
71289,88979524,24,no_promo
71290,89015540,35,no_promo
71291,89073072,33,no_promo
71292,89060685,30,no_promo
71293,89055936,32,no_promo
71294,89062223,24,no_promo
71295,88988141,38,SALE15
71296,88986052,29,no_promo
71297,88985700,34,no_promo
71298,89036159,29,no_promo
71299,89016258,35,no_promo
71300,88996875,22,no_promo
71301,89033374,36,no_promo
71302,89012805,39,no_promo
71303,89021362,19,no_promo
71304,89033811,31,no_promo
71305,89038505,34,no_promo
71306,89041620,24,no_promo
71307,89063907,30,no_promo
71308,89074582,23,SALE15
71309,89014819,31,no_promo
71310,89034927,35,no_promo
71311,89027017,30,no_promo
71312,89053854,33,no_promo
71313,88979583,33,SALE15
71314,89005252,35,no_promo
71315,89032379,27,no_promo
71316,88981060,32,no_promo
71317,89074983,21,no_promo
71318,89024270,33,no_promo
71319,89023311,37,no_promo
71320,88979564,33,no_promo
71321,89075280,23,no_promo
71322,89016292,43,no_promo
71323,89014521,27,no_promo
71324,89074687,37,no_promo
71325,89076718,25,no_promo
71326,89006942,28,no_promo
71327,89060949,31,no_promo
71328,89055609,28,no_promo
71329,88995467,36,no_promo
71330,89004655,29,SALE15
71331,89075461,26,no_promo
71332,89014181,28,no_promo
71333,88990048,39,no_promo
71334,88987504,35,no_promo
71335,89003980,36,no_promo
71336,89027845,32,no_promo
71337,88999812,27,no_promo
71338,89032654,19,no_promo
71339,89042912,31,no_promo
71340,89021743,42,no_promo
71341,89022248,23,no_promo
71342,89015730,19,no_promo
71343,88981087,22,no_promo
71344,89011330,35,no_promo
71345,89059194,20,no_promo
71346,89043044,32,no_promo
71347,88998614,26,no_promo
71348,89008703,39,no_promo
71349,89066287,24,no_promo
71350,89037346,26,no_promo
71351,89070077,35,no_promo
71352,88990167,27,no_promo
71353,89076865,31,no_promo
71354,88989853,39,no_promo
71355,88990418,35,no_promo
71356,89022436,28,no_promo
71357,88982736,37,no_promo
71358,89052887,46,no_promo
71359,88987925,34,no_promo
71360,89006479,28,no_promo
71361,89035716,23,no_promo
71362,89074126,28,no_promo
71363,88977785,22,no_promo
71364,89010337,42,SALE15
71365,89032559,30,no_promo
71366,89073681,22,no_promo
71367,89025655,28,no_promo
71368,89068497,34,no_promo
71369,88999071,45,SALE15
71370,89037531,13,no_promo
71371,89059176,24,no_promo
71372,89041310,29,no_promo
71373,88981578,23,no_promo
71374,89045538,31,no_promo
71375,89055382,37,no_promo
71376,89000817,46,no_promo
71377,89013669,28,no_promo
71378,89022623,22,no_promo
71379,89018225,21,no_promo
71380,89019824,16,no_promo
71381,89057139,29,no_promo
71382,88992590,22,no_promo
71383,89026930,30,no_promo
71384,89013347,35,no_promo
71385,89005490,35,no_promo
71386,88989692,37,no_promo
71387,88988969,37,no_promo
71388,88978798,35,no_promo
71389,89056112,22,no_promo
71390,88996282,34,no_promo
71391,89002226,22,no_promo
71392,89043149,22,SALE15
71393,89022203,31,no_promo
71394,89055309,38,no_promo
71395,89066588,40,no_promo
71396,89011875,41,no_promo
71397,89013612,17,no_promo
71398,88996981,19,no_promo
71399,89029259,24,no_promo
71400,89041400,29,no_promo
71401,89007667,31,no_promo
71402,89026748,30,no_promo
71403,89075411,20,no_promo
71404,89000694,37,no_promo
71405,89011303,26,no_promo
71406,89036900,38,no_promo
71407,89044607,29,no_promo
71408,89072861,27,no_promo
71409,89023859,27,no_promo
71410,89047464,31,no_promo
71411,89004405,20,no_promo
71412,89041535,23,no_promo
71413,89067648,20,no_promo
71414,89000878,38,no_promo
71415,89036531,48,no_promo
71416,89007333,31,no_promo
71417,89060329,27,no_promo
71418,89026585,29,no_promo
71419,89045008,33,no_promo
71420,89061083,30,no_promo
71421,89062284,20,no_promo
71422,89071935,46,no_promo
71423,88997762,40,no_promo
71424,89029440,48,no_promo
71425,89071404,39,no_promo
71426,88992358,32,no_promo
71427,88999287,11,no_promo
71428,88984263,28,no_promo
71429,88988298,13,no_promo
71430,89036637,15,no_promo
71431,89032262,25,no_promo
71432,89077641,32,no_promo
71433,89056548,29,no_promo
71434,88990648,40,no_promo
71435,89053584,34,no_promo
71436,88989645,23,no_promo
71437,89029568,7,no_promo
71438,89034903,28,no_promo
71439,88982964,31,no_promo
71440,89000201,15,no_promo
71441,89017541,19,no_promo
71442,89016686,27,no_promo
71443,89036224,23,no_promo
71444,88993750,34,no_promo
71445,89058294,28,no_promo
71446,89005103,22,no_promo
71447,89008254,28,no_promo
71448,89052505,23,no_promo
71449,88995498,17,SALE15
71450,89056564,34,no_promo
71451,89057311,33,SALE15
71452,88993597,38,no_promo
71453,89038065,37,no_promo
71454,89062843,28,no_promo
71455,89053770,39,no_promo
71456,89025557,22,no_promo
71457,89020635,36,no_promo
71458,89072288,21,no_promo
71459,89038066,39,no_promo
71460,89021424,21,no_promo
71461,89054676,53,no_promo
71462,88986345,42,no_promo
71463,89068002,32,no_promo
71464,89033432,15,no_promo
71465,89059935,26,no_promo
71466,88992730,28,no_promo
71467,88996314,23,no_promo
71468,89051659,22,no_promo
71469,89001063,28,no_promo
71470,89076603,20,no_promo
71471,89068222,23,no_promo
71472,89068559,30,no_promo
71473,89054458,22,no_promo
71474,89045268,25,no_promo
71475,89012796,16,no_promo
71476,89016259,26,no_promo
71477,89051440,26,no_promo
71478,89013454,27,no_promo
71479,88993749,26,no_promo
71480,89050387,20,no_promo
71481,89007559,23,no_promo
71482,89016439,42,no_promo
71483,89025362,42,no_promo
71484,89030678,33,no_promo
71485,89024480,37,no_promo
71486,89000141,22,no_promo
71487,89035928,34,no_promo
71488,89077505,23,no_promo
71489,89016016,17,no_promo
71490,89053461,30,no_promo
71491,89019075,46,no_promo
71492,89064471,25,no_promo
